,Gene,Top_1,Score_1,Top_2,Score_2,Top_3,Score_3,Top_4,Score_4,Top_5,Score_5
14188,SPINK13,CXCL6,1.0,PRSS37,1.0,PRR3,1.0,CD164L2,1.0,IL5,1.0
14189,SPINK14,OR2L8,1.0,MAGEH1,1.0,OR4F6,1.0,ERICH4,1.0,C1orf162,1.0
14190,SPINK2,CXCL6,1.0,KRT78,1.0,AKAP3,1.0,CSF2,1.0,ZFP2,1.0
14191,SPINK4,CXCL6,1.0,PRR3,1.0,OR5K4,1.0,CCDC107,1.0,C9orf43,1.0
14192,SPINK5,LEP,1.0,KIAA1210,1.0,IL22RA1,1.0,LAG3,1.0,OR5J2,1.0
14193,SPINK6,LTB4R2,1.0,HRG,1.0,ITGB3BP,1.0,CD8B,1.0,ANKRD61,1.0
14194,SPINK7,PRSS54,1.0,PLA2G2F,1.0,PAX4,1.0,PADI6,1.0,ORM2,1.0
14195,SPINK8,OR2L8,1.0,C3orf22,1.0,MCEMP1,1.0,MAGEH1,1.0,KPRP,1.0
14196,SPINK9,PSORS1C1,1.0,PSG9,1.0,PSG8,1.0,PRR20D,1.0,PRR13,1.0
14197,SPINT1,IFFO2,1.0,IFFO1,1.0,GPR176,1.0,RIC3,1.0,PALB2,1.0
14198,SPINT2,NKX3-1,0.9090909090909091,EMILIN1,0.9,WIPF1,0.9,C3orf70,0.9,NRIP1,0.9
14199,SPINT3,FAM24B,1.0,TGIF2LY,1.0,FIGNL2,1.0,RAET1E,1.0,ZNF853,1.0
14200,SPINT4,OR5A1,1.0,SYNE4,1.0,PRR23B,1.0,PCSK1N,1.0,SERTAD3,1.0
14201,SPIRE1,GOLGA1,0.9166666666666666,GABRA1,0.88,LRRFIP2,0.88,DEAF1,0.88,NFAT5,0.875
14202,SPIRE2,MLF1,0.9166666666666666,KANSL1,0.8695652173913043,BLZF1,0.8461538461538461,KEAP1,0.84,SPIRE1,0.84
14203,SPN,CXCL6,1.0,PRSS37,1.0,PRR32,1.0,PRR3,1.0,CD164L2,1.0
14204,SPNS1,SPNS2,0.9152542372881356,SPNS3,0.9122807017543859,EP300,0.8387096774193549,SLC25A44,0.8333333333333334,SLC30A9,0.8225806451612904
14205,SPNS2,SPNS3,0.9298245614035088,SPNS1,0.9152542372881356,DNAJB11,0.8135593220338984,PSEN1,0.8115942028985508,QSOX1,0.8064516129032258
14206,SPNS3,SPNS2,0.9298245614035088,SPNS1,0.9122807017543859,EP300,0.819672131147541,DNAJB11,0.8070175438596491,SLC25A44,0.7833333333333333
14207,SPO11,GPI,0.8541666666666666,PUS3,0.8526315789473684,BMS1,0.845360824742268,AURKA,0.845360824742268,MOCS3,0.84375
14208,SPOCD1,LYZL4,0.6363636363636364,NFATC2IP,0.6153846153846154,CUL7,0.5833333333333334,KLK14,0.5833333333333334,SERPINB5,0.5714285714285714
14209,SPOCK1,IL20RA,0.9,LZTS1,0.8333333333333334,MRPL57,0.8181818181818182,IL12RB2,0.8181818181818182,CDC26,0.8181818181818182
14210,SPOCK2,LDLR,0.8095238095238095,LRRC24,0.7777777777777778,MRPL32,0.7619047619047619,GRIN3A,0.7619047619047619,CDH23,0.7619047619047619
14211,SPOCK3,OTOA,0.8461538461538461,TMEM243,0.8461538461538461,HTR6,0.8461538461538461,FBXL18,0.8461538461538461,SCARA5,0.8461538461538461
14212,SPON1,GLRA2,0.9117647058823529,FUT8,0.8888888888888888,PTPRN,0.8888888888888888,BMP2,0.8857142857142857,PTPN4,0.8857142857142857
14213,SPON2,FBXO22,0.875,SLC51A,0.8666666666666667,BTG4,0.8235294117647058,SH3BGR,0.8235294117647058,LRP12,0.8235294117647058
14214,SPOP,MED13L,0.8888888888888888,SIAH1,0.8695652173913043,TTC7B,0.8367346938775511,SNAP25,0.8333333333333334,QKI,0.8297872340425532
14215,SPOPL,TMEM208,0.803921568627451,TRAPPC9,0.7959183673469388,SNAP25,0.78,LIN9,0.7692307692307693,TCERG1,0.7692307692307693
14216,SPP1,SPP1,1.0,LRRC55,1.0,KRT32,1.0,GSDMA,1.0,CD69,1.0
14217,SPP2,MS4A8,1.0,AMH,1.0,GAL,1.0,COL20A1,1.0,NTS,0.875
14218,SPPL2A,WBP4,0.6875,HAUS3,0.6551724137931034,A1CF,0.6470588235294118,UBAC2,0.6451612903225806,RNF170,0.631578947368421
14219,SPPL2C,SPPL2A,0.56,PRMT6,0.5217391304347826,MMP20,0.47368421052631576,CLIC1,0.4583333333333333,ST3GAL2,0.45454545454545453
14220,SPPL3,SLC2A8,0.7906976744186046,XRCC1,0.7727272727272727,PDAP1,0.7674418604651163,METTL22,0.7619047619047619,HEATR6,0.75
14221,SPR,ACTR10,0.8367346938775511,NELFCD,0.7843137254901961,AIFM1,0.7843137254901961,NPR1,0.7735849056603774,NUP43,0.7708333333333334
14222,SPRED1,SPRED2,0.8695652173913043,ZEB2,0.8518518518518519,FAM20C,0.8214285714285714,APOB,0.8148148148148148,NR1H3,0.8148148148148148
14223,SPRED2,TGIF1,0.9090909090909091,LYZ,0.9047619047619048,CALCR,0.9047619047619048,SPRED1,0.8695652173913043,AKIRIN2,0.8636363636363636
14224,SPRED3,CXCL6,0.8,PRR3,0.8,OR5K4,0.8,CCDC107,0.8,C9orf43,0.8
14225,SPRN,SNURF,1.0,OR5AU1,1.0,OR4N2,1.0,OR4F5,1.0,OR4F17,1.0
14226,SPRR1A,PXT1,1.0,PSORS1C1,1.0,PSG9,1.0,PSG8,1.0,PRR20D,1.0
14227,SPRR1B,PXT1,1.0,PSORS1C1,1.0,PSG9,1.0,PSG8,1.0,PRR20D,1.0
14228,SPRR2A,PYDC1,1.0,PXT1,1.0,PSORS1C1,1.0,PSG9,1.0,PSG8,1.0
14229,SPRR2B,PYDC1,1.0,PXT1,1.0,PSORS1C1,1.0,PSG9,1.0,PSG8,1.0
14230,SPRR2D,PSORS1C1,1.0,PSG8,1.0,PRR20D,1.0,PRR13,1.0,LCE3E,1.0
14231,SPRR2E,PSORS1C1,1.0,POTEB2,1.0,FAM228A,1.0,NBPF9,1.0,CT45A1,1.0
14232,SPRR2F,PSORS1C1,1.0,PSG8,1.0,PRR20D,1.0,PRR13,1.0,LCE3E,1.0
14233,SPRR2G,PYDC1,1.0,PXT1,1.0,PSORS1C1,1.0,PSG9,1.0,PSG8,1.0
14234,SPRR3,PLA2G5,0.875,CATSPER1,0.7777777777777778,ELP5,0.7777777777777778,C20orf96,0.75,OR7G1,0.75
14235,SPRR4,OR6Q1,1.0,ZNF10,1.0,MAGEB10,1.0,ZNF200,1.0,NANOGNB,1.0
14236,SPRTN,CDKAL1,0.7333333333333333,CTSL,0.7307692307692307,KMT2C,0.7121212121212122,CTSV,0.7088607594936709,XPO7,0.7066666666666667
14237,SPRY1,SPRY4,0.8695652173913043,NKAIN1,0.8636363636363636,HAND2,0.84,SYT16,0.8333333333333334,LIX1L,0.8260869565217391
14238,SPRY2,SPRY4,0.8695652173913043,SYT16,0.8333333333333334,SPRY1,0.8260869565217391,TMEM179,0.8260869565217391,SPRY3,0.8181818181818182
14239,SPRY3,SPRY2,0.8181818181818182,HAND1,0.7916666666666666,SPRY4,0.782608695652174,CREBL2,0.782608695652174,ADAMTS12,0.7727272727272727
14240,SPRY4,SPRY1,0.8695652173913043,SPRY2,0.8695652173913043,CHST11,0.8461538461538461,INHBA,0.84,CLOCK,0.84
14241,SPRYD3,GTF3C4,0.8461538461538461,GOLGA3,0.8,RNF166,0.8,CEP170,0.8,HELZ2,0.8
14242,SPRYD4,PTGIS,1.0,MEA1,1.0,MTERF1,1.0,CFP,1.0,SERTAD4,1.0
14243,SPRYD7,RAPGEF6,0.972972972972973,PRKD1,0.9459459459459459,PARD6B,0.9459459459459459,FCHO2,0.9230769230769231,FHOD3,0.9230769230769231
14244,SPSB1,HLF,0.96875,TJP1,0.9393939393939394,CELSR3,0.9393939393939394,TEF,0.9393939393939394,LAMC1,0.9090909090909091
14245,SPSB2,LRRC26,0.7142857142857143,PRAMEF12,0.6666666666666666,PRAMEF8,0.6666666666666666,PRAMEF25,0.6666666666666666,OR2Y1,0.6666666666666666
14246,SPSB3,NCOA5,0.9259259259259259,FAM114A2,0.896551724137931,ELL2,0.8928571428571429,CBFA2T2,0.8928571428571429,NRF1,0.8928571428571429
14247,SPSB4,RAB43,0.9333333333333333,PSPC1,0.90625,LAMC1,0.90625,CACNA1G,0.90625,HLF,0.90625
14248,SPTA1,DGKK,0.631578947368421,CDC42BPG,0.6,SPTBN4,0.5789473684210527,NOTCH4,0.5454545454545454,TEAD2,0.5416666666666666
14249,SPTAN1,PICK1,0.9487179487179487,PDCD10,0.9487179487179487,ITPKA,0.9230769230769231,ARRB1,0.9230769230769231,SNX5,0.9230769230769231
14250,SPTB,SPTBN2,0.78125,MYL3,0.7567567567567568,MRPL38,0.7567567567567568,PLXNA2,0.7567567567567568,AGAP3,0.75
14251,SPTBN1,MYL4,0.9210526315789473,PLXNA4,0.918918918918919,GALNT1,0.8974358974358975,SNX6,0.8974358974358975,MRPS35,0.8947368421052632
14252,SPTBN2,SNX32,0.8181818181818182,EBF4,0.8125,TBX2,0.8064516129032258,MYL6B,0.8,SPTBN1,0.8
14253,SPTBN4,NPHP1,0.6,FBXO40,0.5909090909090909,FEV,0.5882352941176471,SPTA1,0.5789473684210527,JUP,0.5714285714285714
14254,SPTBN5,CHRNA4,0.7931034482758621,ELF1,0.7857142857142857,MRPL1,0.7666666666666667,SGCZ,0.7666666666666667,TMC3,0.7586206896551724
14255,SPTLC1,RPTOR,0.8837209302325582,SPTLC2,0.875,CAB39,0.8690476190476191,DCAF7,0.8651685393258427,PFKFB1,0.8588235294117647
14256,SPTLC2,SPTLC3,0.9318181818181818,RPTOR,0.9213483146067416,GTPBP4,0.9157894736842105,ATP2B1,0.9130434782608695,MTOR,0.9111111111111111
14257,SPTLC3,SPTLC2,0.9318181818181818,RPTOR,0.8977272727272727,CPSF1,0.896551724137931,GTPBP4,0.8736842105263158,ODC1,0.8681318681318682
14258,SPTSSA,AFAP1L1,0.9090909090909091,DOK6,0.9090909090909091,KLHL42,0.9090909090909091,ZAR1L,0.9090909090909091,FGF2,0.9090909090909091
14259,SPTSSB,RFXAP,1.0,OLFML3,1.0,RAI2,1.0,F7,1.0,KRT17,1.0
14260,SPTY2D1,KBTBD8,1.0,KBTBD2,1.0,FAM120B,1.0,FBXO5,1.0,C2CD2,1.0
14261,SPX,MR1,1.0,POM121,1.0,BAALC,1.0,PCP4,1.0,MR1,1.0
14262,SPZ1,CXCL6,1.0,PRSS37,1.0,PRR32,1.0,PRR3,1.0,CD164L2,1.0
14263,SQLE,CYP51A1,0.8596491228070176,LSS,0.8448275862068966,FDFT1,0.8392857142857143,NSDHL,0.8275862068965517,SC5D,0.7457627118644068
14264,SQSTM1,GATAD1,0.78125,EMSY,0.78125,MLLT1,0.7741935483870968,G2E3,0.7666666666666667,MYD88,0.7666666666666667
14265,SRA1,SRA1,1.0,SRA1,1.0,SOCS2,0.782608695652174,DEPDC1B,0.7619047619047619,PHLDB2,0.7391304347826086
14266,SRBD1,TSPAN14,0.6976744186046512,CDC37,0.6862745098039216,SYT1,0.6739130434782609,ATRX,0.673469387755102,NPEPL1,0.6666666666666666
14267,SRC,FYN,0.7352941176470589,HCK,0.7096774193548387,YES1,0.7058823529411765,SNRK,0.6744186046511628,FGR,0.65625
14268,SRCAP,DBR1,0.8131868131868132,POLRMT,0.8111111111111111,TUFM,0.8111111111111111,EIF3CL,0.8068181818181818,EIF3C,0.8068181818181818
14269,SRCIN1,MRPL51,0.7894736842105263,LRRC4B,0.7368421052631579,LRRC4,0.7222222222222222,MED29,0.7142857142857143,AMOTL2,0.7142857142857143
14270,SRD5A1,SRD5A2,0.8852459016393442,RPS10,0.6666666666666666,PUM2,0.6547619047619048,DNPEP,0.6547619047619048,HDDC2,0.6547619047619048
14271,SRD5A2,SRD5A1,0.8852459016393442,METTL6,0.6962025316455697,KIFC3,0.6666666666666666,MAP3K3,0.6666666666666666,HDDC2,0.6666666666666666
14272,SRD5A3,CRBN,0.75,MKRN1,0.7413793103448276,NT5C3A,0.7368421052631579,GPR89A,0.7333333333333333,TRAPPC9,0.7307692307692307
14273,SREBF1,ARHGEF7,0.84375,SREBF2,0.84375,WDR83OS,0.84375,TONSL,0.8387096774193549,SBK1,0.8214285714285714
14274,SREBF2,SPRYD7,0.8611111111111112,MED17,0.8571428571428571,DGKH,0.8571428571428571,RUNX2,0.8571428571428571,PAQR3,0.8529411764705882
14275,SREK1,ZCRB1,0.6111111111111112,TDRD5,0.5925925925925926,EIF4B,0.5862068965517241,GRB10,0.5806451612903226,SNRNP25,0.5806451612903226
14276,SREK1IP1,OSTM1,0.8333333333333334,GOLIM4,0.8125,GOLGA4,0.8125,PPARGC1A,0.7647058823529411,ANKRD6,0.7647058823529411
14277,SRF,DHFR,0.8363636363636363,SNX3,0.8275862068965517,HIP1R,0.8214285714285714,DUS4L,0.8166666666666667,SNX12,0.8103448275862069
14278,SRFBP1,DGCR2,0.9166666666666666,NR0B2,0.9166666666666666,PTN,0.9166666666666666,ASB6,0.9166666666666666,FAM107B,0.9166666666666666
14279,SRGAP1,DMD,0.8484848484848485,PSD2,0.8285714285714286,KCNK9,0.8285714285714286,SLC25A46,0.8235294117647058,BMP4,0.8181818181818182
14280,SRGAP2,SRGAP2,1.0,SRGAP3,1.0,SRGAP2,1.0,RAB35,0.8787878787878788,RAB35,0.8787878787878788
14281,SRGAP3,SRGAP2,1.0,RAB35,0.8787878787878788,TRIO,0.8529411764705882,BMP4,0.8484848484848485,SIX3,0.8484848484848485
14282,SRGN,PTMA,1.0,RNASE13,1.0,MS4A1,1.0,OR52N4,1.0,OR4K1,1.0
14283,SRI,GCA,0.8,SH3PXD2B,0.7142857142857143,NAGPA,0.6923076923076923,USH2A,0.6923076923076923,MYO10,0.6785714285714286
14284,SRL,OPCML,0.8333333333333334,MUSK,0.8333333333333334,OTOP2,0.8333333333333334,NTM,0.8333333333333334,DSCAML1,0.8260869565217391
14285,SRM,HIBCH,0.8823529411764706,PHB2,0.8735632183908046,PPCS,0.872093023255814,GUF1,0.872093023255814,DLAT,0.8705882352941177
14286,SRMS,ADAMTS5,1.0,LURAP1L,1.0,CFI,1.0,GPR149,1.0,GALNT15,1.0
14287,SRP14,MAN2A1,0.7291666666666666,CA5B,0.7209302325581395,TEX2,0.717391304347826,SPOP,0.7142857142857143,PAM,0.7083333333333334
14288,SRP19,CRBN,0.7213114754098361,NAPG,0.71875,IMPA2,0.7164179104477612,VPS13D,0.7058823529411765,VMP1,0.6986301369863014
14289,SRP54,RPL3,0.98989898989899,MCM5,0.98989898989899,FARSA,0.98989898989899,RPL9,0.98989898989899,RPL17,0.98989898989899
14290,SRP68,SCYL2,0.825,BUB3,0.8202247191011236,NUP98,0.813953488372093,RBMX2,0.8117647058823529,ISY1,0.8068181818181818
14291,SRP72,BRAP,0.8048780487804879,PDCD5,0.8028169014084507,TRAPPC8,0.8,TRIP4,0.8,ADK,0.788235294117647
14292,SRP9,LIN9,0.7142857142857143,MED10,0.7083333333333334,TTC7B,0.6938775510204082,SYS1,0.6923076923076923,RBM24,0.6818181818181818
14293,SRPK1,RAB7A,0.8478260869565217,RPL34,0.8461538461538461,NAA15,0.8461538461538461,POLD2,0.8444444444444444,AP1G1,0.8387096774193549
14294,SRPK2,SRPK1,0.8271604938271605,SRPK3,0.8117647058823529,ATP6V1C2,0.7951807228915663,RPS27L,0.7857142857142857,DNPEP,0.7674418604651163
14295,SRPK3,AP1G1,0.9032258064516129,DBR1,0.9021739130434783,CRNKL1,0.8936170212765957,DNAJA3,0.8913043478260869,VPS35,0.8842105263157894
14296,SRPRB,GPS1,0.8,PDCD2,0.7866666666666666,EXOSC7,0.7763157894736842,PRKCSH,0.775,PSEN1,0.7733333333333333
14297,SRPX,HMGXB3,1.0,NUSAP1,1.0,DSE,1.0,LRRC8C,1.0,URB2,1.0
14298,SRPX2,MC5R,1.0,NUSAP1,0.9166666666666666,HTR6,0.9166666666666666,HMGXB3,0.9166666666666666,DSE,0.9166666666666666
14299,SRR,ATP2B1,0.898876404494382,DCAF7,0.8876404494382022,CTH,0.8863636363636364,ATP2B2,0.8764044943820225,ODC1,0.8764044943820225
14300,SRRD,COG7,0.6538461538461539,SEC23IP,0.6444444444444445,ATXN10,0.6341463414634146,NUP43,0.6304347826086957,ARMC7,0.6304347826086957
14301,SRRM1,RNF185,0.6666666666666666,TMCO1,0.6567164179104478,DDX41,0.6266666666666667,SMU1,0.6216216216216216,ERAL1,0.6142857142857143
14302,SRRM2,SART1,0.7272727272727273,EXOC2,0.7258064516129032,ANKRD13B,0.7096774193548387,DSCC1,0.703125,NECAP2,0.7
14303,SRRM3,LCN15,0.8,COX7B2,0.8,TMEM244,0.8,PCDHGB3,0.75,PODXL,0.75
14304,SRRM4,ARL11,1.0,FASLG,1.0,IL10,1.0,SNN,1.0,OSTN,1.0
14305,SRRM5,FAU,1.0,FAU,1.0,DAZ3,0.6666666666666666,DAZ1,0.6666666666666666,DAZ4,0.6666666666666666
14306,SRRT,EFR3B,0.7391304347826086,TMEM33,0.7272727272727273,ILK,0.7142857142857143,MSN,0.7045454545454546,MFN2,0.7045454545454546
14307,SRSF1,SRSF7,0.7868852459016393,PRKG1,0.7692307692307693,SAP18,0.7611940298507462,ATAD3A,0.7611940298507462,CDKAL1,0.7534246575342466
14308,SRSF10,SRSF12,0.9318181818181818,HINT2,0.603448275862069,EAPP,0.5892857142857143,HTRA4,0.58,TMCO3,0.5769230769230769
14309,SRSF11,BMPR1A,0.75,PHKB,0.7419354838709677,IRX2,0.7407407407407407,IRX1,0.7407407407407407,GLCE,0.7352941176470589
14310,SRSF12,SRSF10,0.9318181818181818,HINT2,0.6206896551724138,ACP5,0.6181818181818182,EAPP,0.6071428571428571,TMCO3,0.5961538461538461
14311,SRSF2,CISD2,0.7735849056603774,QSOX1,0.7413793103448276,IK,0.7368421052631579,NT5C3A,0.7321428571428571,P4HA1,0.7288135593220338
14312,SRSF3,SRSF7,0.7169811320754716,SET,0.673469387755102,C7orf25,0.6666666666666666,SDR42E1,0.6666666666666666,CMTR2,0.6530612244897959
14313,SRSF4,SRSF6,0.8333333333333334,TAF7,0.8245614035087719,CPA2,0.7758620689655172,TAF7L,0.7758620689655172,SNX3,0.7666666666666667
14314,SRSF5,PRKCQ,0.5348837209302325,ENTPD4,0.5319148936170213,SRSF6,0.5294117647058824,VAMP4,0.5277777777777778,GATA3,0.5208333333333334
14315,SRSF6,SRSF4,0.8333333333333334,TAF7,0.7636363636363637,POLG,0.7407407407407407,EXOC6,0.7333333333333333,UNC45A,0.7333333333333333
14316,SRSF7,FUT9,0.8148148148148148,SET,0.7924528301886793,SRSF1,0.7868852459016393,CHD4,0.7818181818181819,TCERG1,0.7818181818181819
14317,SRSF9,SRSF1,0.7192982456140351,ILKAP,0.5714285714285714,ATAD3A,0.5692307692307692,CAMK2D,0.5614035087719298,PRKG2,0.5555555555555556
14318,SRXN1,EDC3,0.5882352941176471,YAP1,0.5625,POMT1,0.5609756097560976,FKBP6,0.5588235294117647,CASZ1,0.5483870967741935
14319,SRY,SNURF,1.0,OR4N2,1.0,OR4F5,1.0,OR4F17,1.0,OR2L8,1.0
14320,SS18,SMIM8,0.6818181818181818,CD82,0.6818181818181818,RNF8,0.6666666666666666,SAP130,0.6666666666666666,MYOCD,0.6666666666666666
14321,SS18L1,RIC8B,0.76,CLOCK,0.75,HMGXB4,0.75,NTAN1,0.75,FOXA1,0.75
14322,SS18L2,ACER1,0.7857142857142857,TNFAIP6,0.75,TRIM62,0.75,NLRX1,0.6923076923076923,THEMIS2,0.6923076923076923
14323,SSB,PPIB,0.7532467532467533,AHSA1,0.7466666666666667,ALDH4A1,0.7428571428571429,NDUFS7,0.7402597402597403,EBNA1BP2,0.7307692307692307
14324,SSBP1,CNTN5,0.76,TMEM177,0.75,ARL4A,0.72,ETV6,0.72,TNRC6C,0.72
14325,SSBP2,SSBP4,0.8846153846153846,NEDD9,0.8620689655172413,ZNF609,0.8571428571428571,ZNF608,0.8518518518518519,CTNNB1,0.8387096774193549
14326,SSBP3,PAX6,0.9117647058823529,TBC1D30,0.9090909090909091,GTF2F1,0.9090909090909091,PARD6B,0.8888888888888888,SPRYD7,0.8888888888888888
14327,SSBP4,SSBP2,0.8846153846153846,THBS3,0.875,LOXL3,0.8,TGM1,0.7777777777777778,MMP14,0.7777777777777778
14328,SSC4D,CD163,0.631578947368421,ARRDC1,0.6,ERICH1,0.5833333333333334,PPP1R26,0.5833333333333334,GP1BA,0.5833333333333334
14329,SSC5D,RGL3,0.7142857142857143,KRT27,0.6666666666666666,OSCAR,0.6666666666666666,OR6C76,0.6666666666666666,OR2T29,0.6666666666666666
14330,SSH1,SSH2,0.7727272727272727,TAOK1,0.6956521739130435,ARHGAP17,0.6808510638297872,ARRB1,0.6808510638297872,TEAD1,0.6808510638297872
14331,SSH2,SSH1,0.7727272727272727,TAOK1,0.7619047619047619,ARHGAP17,0.7441860465116279,ARRB1,0.7441860465116279,TEAD1,0.7441860465116279
14332,SSH3,ITPR2,0.5178571428571429,GLS,0.5106382978723404,CPNE9,0.509090909090909,HERC3,0.5,ITPR3,0.5
14333,SSMEM1,PADI6,1.0,ORM2,1.0,S100A3,1.0,OR5P3,1.0,OR4L1,1.0
14334,SSNA1,SPAG6,0.7894736842105263,TUBE1,0.7678571428571429,KIF6,0.7636363636363637,HYDIN,0.75,IQUB,0.7413793103448276
14335,SSPN,NRSN1,1.0,MRPL42,1.0,IL17RD,1.0,KIAA1549L,1.0,IL6ST,1.0
14336,SSR1,ANKMY2,0.8378378378378378,HS2ST1,0.8378378378378378,RCAN3,0.8378378378378378,TSPAN5,0.8333333333333334,ZFR,0.8333333333333334
14337,SSR2,ACTN1,0.9024390243902439,CCZ1B,0.8809523809523809,HRAS,0.8333333333333334,CRELD1,0.8333333333333334,GOLGA7B,0.8292682926829268
14338,SSR3,ELAVL2,0.8372093023255814,SYAP1,0.8372093023255814,GIPC1,0.8333333333333334,KCNA4,0.8292682926829268,WBP2,0.825
14339,SSR4,LMNB1,0.8055555555555556,PARD6B,0.7894736842105263,SPRYD7,0.7894736842105263,FERMT3,0.7777777777777778,OPA1,0.7692307692307693
14340,SSRP1,GFPT2,0.9368421052631579,KAT2A,0.9166666666666666,PRPF6,0.9139784946236559,UBA1,0.9090909090909091,MCM6,0.9090909090909091
14341,SST,SRRM4,1.0,IL1R1,1.0,CDH13,1.0,ART1,1.0,ARL11,1.0
14342,SSTR1,MAP4,0.88,MAPT,0.8461538461538461,CDX2,0.8148148148148148,KCTD15,0.8076923076923077,HAND2,0.8076923076923077
14343,SSTR2,PLEKHA7,0.9583333333333334,TMCC2,0.92,NMBR,0.9130434782608695,KCTD1,0.8846153846153846,HMGXB4,0.88
14344,SSTR3,NMRK1,0.75,HOXA2,0.7391304347826086,SSTR2,0.7391304347826086,HEYL,0.7272727272727273,PRKRA,0.7142857142857143
14345,SSTR4,ZMYM3,0.8571428571428571,SSTR2,0.8260869565217391,PLEKHA5,0.8181818181818182,BRI3,0.8095238095238095,BRS3,0.8095238095238095
14346,SSTR5,TMCC2,0.9230769230769231,CTCF,0.8846153846153846,SMO,0.8846153846153846,CHRD,0.8846153846153846,TMCC1,0.8846153846153846
14347,SSU72,SMC6,0.9036144578313253,TAF6,0.8860759493670886,CPSF1,0.8809523809523809,COG3,0.8780487804878049,UTP20,0.8674698795180723
14348,SSUH2,GRIPAP1,0.8,ALDH16A1,0.7142857142857143,COL27A1,0.6818181818181818,SMPD3,0.6818181818181818,DIXDC1,0.6818181818181818
14349,SSX1,ZNF764,1.0,OR1J4,1.0,TRIM60,1.0,TMEM235,1.0,OR5M8,1.0
14350,SSX2IP,BHMT,0.7916666666666666,HAUS3,0.7692307692307693,CEP192,0.7391304347826086,USH2A,0.72,IRF2,0.7083333333333334
14351,SSX3,OR5M8,1.0,OR10H4,1.0,ZNF764,1.0,OR1J4,1.0,KLF16,1.0
14352,SSX5,OR5M8,1.0,OR10H4,1.0,ZNF764,1.0,OR1J4,1.0,KLF16,1.0
14353,SSX7,ZNF764,1.0,OR1J4,1.0,TRIM60,1.0,SSX1,1.0,TMEM235,1.0
14354,ST13,SPOP,0.6909090909090909,SNAP25,0.6851851851851852,TAF8,0.6851851851851852,POFUT2,0.6730769230769231,SLC13A3,0.6610169491525424
14355,ST14,NDUFA11,0.8125,LAMP2,0.8125,TMEM169,0.7777777777777778,SNX19,0.7647058823529411,PRDM2,0.75
14356,ST18,MYT1L,0.9666666666666667,DACH2,0.9333333333333333,MYT1,0.9333333333333333,PROX1,0.9032258064516129,KCMF1,0.8787878787878788
14357,ST3GAL1,MID1,0.8125,CNTLN,0.8125,NXPE3,0.8125,MMP3,0.8,DSEL,0.7647058823529411
14358,ST3GAL2,PLTP,0.7894736842105263,GIMAP5,0.7777777777777778,CCDC90B,0.7727272727272727,GIMAP7,0.7368421052631579,GIMAP4,0.7368421052631579
14359,ST3GAL3,HRH3,0.9166666666666666,RSPO2,0.9166666666666666,CAAP1,0.9166666666666666,FANCB,0.9166666666666666,AKAP6,0.9166666666666666
14360,ST3GAL4,PRRT2,1.0,PRRG4,1.0,PMEL,1.0,PIK3IP1,1.0,MAP7,1.0
14361,ST3GAL5,APOOL,1.0,NDUFS5,0.9090909090909091,TOR1AIP1,0.9090909090909091,NFKBID,0.9090909090909091,TRIM59,0.9090909090909091
14362,ST3GAL6,LRRC41,1.0,PPP1R17,1.0,GPR87,1.0,PPHLN1,1.0,CAST,1.0
14363,ST6GAL1,ST6GAL2,0.9473684210526315,LRP8,0.8571428571428571,CDH23,0.85,SEMA6B,0.85,NINJ1,0.8181818181818182
14364,ST6GAL2,ST6GAL1,0.9473684210526315,CDH23,0.9,GRPR,0.8636363636363636,MED28,0.8636363636363636,CNTN2,0.8636363636363636
14365,ST6GALNAC1,KIAA1958,0.9166666666666666,ADIPOQ,0.8461538461538461,FNDC1,0.8461538461538461,PPARGC1B,0.8461538461538461,RBP2,0.8461538461538461
14366,ST6GALNAC2,ST8SIA5,0.9166666666666666,HRH3,0.8461538461538461,RSPO2,0.8461538461538461,CAAP1,0.8461538461538461,AKAP6,0.8461538461538461
14367,ST6GALNAC3,TPRN,1.0,MXRA7,1.0,CDC42SE1,0.875,HPS6,0.875,BCL2,0.875
14368,ST6GALNAC4,CENPM,0.8333333333333334,CENPN,0.8333333333333334,HSPA14,0.8333333333333334,HELB,0.8333333333333334,MTBP,0.8333333333333334
14369,ST6GALNAC5,PRDM2,0.9166666666666666,GEMIN4,0.9166666666666666,BRF2,0.9166666666666666,RSPO1,0.9166666666666666,ST8SIA2,0.9166666666666666
14370,ST6GALNAC6,KBTBD7,1.0,DEDD,0.9,GPR153,0.9,NDUFS5,0.8181818181818182,PLIN3,0.8181818181818182
14371,ST7,ST7,1.0,ST7,1.0,PHKG2,0.8857142857142857,ABHD16A,0.8571428571428571,GALNT10,0.8484848484848485
14372,ST7L,ST7,0.8181818181818182,GLI1,0.7941176470588235,BCAP29,0.7941176470588235,GALNT10,0.7878787878787878,APBA3,0.78125
14373,ST8SIA1,BBS10,0.9230769230769231,FBXO5,0.9230769230769231,C2CD2,0.9230769230769231,KBTBD8,0.9230769230769231,NODAL,0.9230769230769231
14374,ST8SIA2,PRDM2,1.0,GEMIN4,1.0,BRF2,1.0,ASB7,1.0,RSPO1,1.0
14375,ST8SIA3,NDUFS5,1.0,KREMEN1,1.0,DKK2,1.0,PRDM2,0.9166666666666666,HSF5,0.9166666666666666
14376,ST8SIA4,ST6GALNAC5,0.7692307692307693,MTIF3,0.75,ADAMTS17,0.75,FNDC1,0.7142857142857143,RBP2,0.7142857142857143
