Gene,Connections,Community,Degree,Weighted_Degree,Betweenness,WeightedDegreeZ,BetweennessZ,DegreeZ
CCP110,"[('CEP83', 3.788346017949511), ('CEP97', 4.298468145648425), ('CEP89', 4.9764119055264295), ('SPA17', 4.017482676091082), ('TCTN1', 3.9290142362672498), ('CEP290', 3.8842074161233713), ('GPR161', 3.00897785175427), ('LZTFL1', 3.401329798230496), ('CCSAP', 2.542270919075656)]",6,9,33.84650896666649,0.0036915646023805,0.07670281782628852,-0.43699915553603835,0.4283021612630802
SNX10,"[('DPYSL2', 4.350235985883696), ('CCSAP', 3.4315106093723298), ('FBF1', 2.953395005124244), ('RILPL2', 2.915199696119899), ('TMEM237', 2.6822656188953564), ('MAL', 2.446588266901403)]",6,6,18.77919518229693,0.005675349318613,-0.611267897498803,-0.30101712498662414,-0.4948869510392736
FOXJ1,"[('FUZ', 5.045711070256743), ('TEKT2', 4.79400816982673), ('DNALI1', 4.6112752339703), ('ROPN1L', 4.113333097424729), ('ZMYND10', 4.1098188917788985)]",3,5,22.6741464632574,0.0001207521131619,-0.4334251541095655,-0.6817668105249908,-0.8026166551400582
FAM161A,"[('FUZ', 4.074391689890133), ('ARL3', 4.057697646645432), ('TMEM237', 3.8238362648590414), ('IFT22', 3.329787882070532), ('PROM1', 3.2217545981846625), ('ROPN1B', 1.352522711255033)]",6,6,19.859990792904835,0.0062446092806624,-0.5619189730660029,-0.26199619448113504,-0.4948869510392736
ALMS1,"[('PKD1', 3.903917446480396), ('BBS10', 4.963142453572072), ('STIL', 3.800261115666793), ('SCLT1', 4.189803818618945), ('C2CD3', 5.089850506533519), ('KIAA0586', 4.961689070992676), ('CEP89', 3.950279645804103), ('RTTN', 3.089021895274132), ('LCA5', 3.0672133074073376), ('HTR6', 2.111370370734605), ('DISC1', 1.8063466531042929), ('NGFR', 0.8749226854045826)]",6,12,41.80781896959345,0.0194065896153182,0.440214736143163,0.6402150169032508,1.351491273565434
RAB11FIP3,"[('PKD1', 3.8373916217587913), ('KIF3C', 3.679230866087452), ('HTT', 4.572279496524651), ('SUFU', 3.5163184292674994), ('POMK', 3.3868730130508284), ('ABLIM3', 3.4398044045427523), ('MARK4', 3.0554087877035525), ('NINL', 2.5210687548103583)]",6,8,28.008375373745885,0.0077281352423667,-0.18986526468431877,-0.1603052846789647,0.1205724571622956
BBS10,"[('STIL', 5.418507866354926), ('ALMS1', 4.963142453572072), ('CEP19', 4.842745708627029), ('BBS12', 4.363723888617274), ('TMEM237', 3.7168169880277295), ('TRIM32', 3.245016780687484), ('RAB15', 3.360827456864118), ('HTR6', 2.531161183953313), ('MCHR1', 2.7387296039227973), ('HAP1', 1.4013658770351034)]",6,10,36.58203780766185,0.0008452647921338,0.201606550533063,-0.6321038080634636,0.7360318653638648
STIL,"[('BBS10', 5.418507866354926), ('SASS6', 4.290904026382286), ('CEP250', 4.015694503995031), ('HYLS1', 3.873087625034031), ('ALMS1', 3.800261115666793), ('NEK2', 3.150446336152406), ('TTK', 2.748748762306888), ('BBS12', 3.7079906211953), ('CEP72', 3.718328663527749), ('HTR6', 2.3776234409760657)]",6,10,37.10159296159148,0.0026737967914438,0.2253293412053196,-0.5067638494700875,0.7360318653638648
CEP19,"[('BBS10', 4.842745708627029), ('IFT22', 4.111452519486536), ('LCA5', 3.8022711615371874), ('CEP89', 3.0254792664987877), ('CEP135', 3.0241525066889), ('RHO', 1.5186612949098497)]",6,6,20.32476245774829,0.0036570639986199,-0.540697586208255,-0.43936406041516096,-0.4948869510392736
BBS12,"[('BBS10', 4.363723888617274), ('TMEM138', 3.770473053821101), ('STIL', 3.7079906211953), ('SPATA7', 3.281213254721888), ('EVC2', 3.2774975511917246), ('TPPP2', 0.6511167931445541)]",6,6,19.05201516269184,0.0086251509401414,-0.5988109884735212,-0.09881775782183799,-0.4948869510392736
SASS6,"[('STIL', 4.290904026382286), ('TTK', 2.420820918084792), ('POC1A', 4.0418779132326845), ('NUP37', 4.020439274474501), ('NUP35', 3.841192722816892), ('IFT22', 3.426300350863541), ('KIF24', 2.2513482977906323)]",5,7,24.292883503645328,0.0051405899603243,-0.359513925105085,-0.3376731506129838,-0.187157246938489
HYLS1,"[('STIL', 3.873087625034031), ('NEK2', 2.439967892677141), ('TMEM138', 4.357266885057706), ('CEP89', 3.841054006907545), ('IFT22', 4.215453988254735), ('SPA17', 3.3809497025914848), ('GPR161', 2.8342833087759667)]",6,7,24.94206340929861,0.0023115404519579,-0.32987249263354046,-0.5315953507008476,-0.187157246938489
XPNPEP3,"[('TUBGCP4', 3.45623177476804), ('OCRL', 3.028426836533404), ('C2CD3', 4.491741737476606), ('IFT122', 4.398626363013351), ('CLUAP1', 4.374702134713983), ('TUBGCP5', 4.2135692035917325), ('NUP93', 3.644390702407893), ('NEK8', 2.662980690742044)]",5,8,30.27066944324705,0.0042953251681904,-0.08656934269422985,-0.39561332015143347,0.1205724571622956
CEP135,"[('JADE1', 3.093170566686089), ('CEP19', 3.0241525066889), ('CEP290', 4.707849001609195), ('CEP97', 4.221523569006043), ('SMO', 3.452976662354034), ('PCNT', 3.3077576564514306), ('RAB3IP', 2.504340094010528)]",6,7,24.31177005680621,0.0060548559599793,-0.35865156863769687,-0.2750031713162958,-0.187157246938489
ABLIM1,"[('PARD3', 5.310412447189144), ('TTC17', 4.817085572749743), ('EXOC4', 4.623413091182908), ('WDPCP', 4.480422230088101), ('RFX3', 4.286901527092008), ('SNAP25', 2.434775677494269), ('ABLIM3', 2.9985700405670075), ('SYNE2', 3.129252971336167)]",1,8,32.08083355769934,0.0022252889425564,-0.003917589468818373,-0.5375076128986542,0.1205724571622956
PKD1L1,"[('TRIM32', 3.3524162596388853), ('KIAA0586', 4.447137174752871), ('TCTN2', 4.3959174650614266), ('PDZD7', 2.8816105729101675), ('EVC2', 2.637403129790795), ('TAS2R43', 2.5287581567024677), ('HAVCR1', 1.8543038374648104), ('DISC1', 1.8161418399116465)]",8,8,23.91368843623307,0.0022425392444367,-0.37682790060919796,-0.536325160459093,0.1205724571622956
CBY1,"[('IFT43', 5.20582855213968), ('IFT22', 4.888836074503003), ('CLUAP1', 4.508940802781378), ('TMEM138', 4.285766729120258), ('SMO', 4.0924593374585445), ('CEP89', 3.797620566274301), ('MKKS', 3.635091589749375), ('CATIP', 3.2561391248103555), ('CEP131', 3.3392204841233077), ('PROM1', 2.324151298328041), ('NME8', 1.6509156135962275), ('HNF1B', 1.9861129679310257), ('TEKT5', 1.6202280809776184)]",6,13,44.59131122179311,0.0317750560634811,0.5673084691902696,1.4880334160678776,1.6592209776662186
CEP162,"[('CEP97', 4.583323021696801), ('C2CD3', 4.298607870650475), ('EFHC1', 3.920695906463572), ('CEP290', 3.402917443446355), ('BBIP1', 3.394545647826652), ('RPGR', 2.989253112159255), ('PTCH1', 2.18054331585494)]",6,7,24.76988631809805,0.0073486286010005,-0.33773406625515856,-0.18631923834928626,-0.187157246938489
OFD1,"[('IFT57', 5.158595016865393), ('CEP164', 3.3010727003839744), ('RAB3IP', 3.116453843537859), ('CEP290', 3.0482019029345624), ('PCM1', 2.964892693643538)]",6,5,17.589216157365325,0.0037088149042608,-0.665602116107386,-0.4358167030964771,-0.8026166551400582
CEP164,"[('OFD1', 3.3010727003839744), ('CEP104', 5.0244255005898255), ('BBS5', 4.491535451673424), ('CEP290', 4.421471337289617), ('IFT27', 3.5652824106985994), ('BBS7', 3.4185424824063637)]",2,6,24.222329883041805,0.0031050543384509,-0.3627353901605041,-0.47720253848108196,-0.4948869510392736
RAB3IP,"[('OFD1', 3.116453843537859), ('CEP97', 3.375275712732737), ('STX3', 3.1328250146915506), ('FNBP1L', 2.581608283798814), ('CEP135', 2.504340094010528), ('SCNN1A', 1.2903776402952274)]",6,6,16.000880589066714,0.0185440745213041,-0.738125219610563,0.5810923949252468,-0.4948869510392736
DVL1,"[('SNAP29', 3.634207809067903), ('RILPL1', 3.8577517378469146), ('TBC1D30', 3.073824157391943), ('B9D2', 3.548874222772058), ('BBS5', 3.4624268056575573), ('TUBGCP6', 3.349318540936979), ('SHH', 2.154523711279184), ('ADCY3', 3.2252869467782483), ('SPTBN5', 2.188587175372194), ('GLIS2', 2.2754449803974013)]",7,10,30.77024608750038,0.0092461618078316,-0.06375876701861011,-0.05624946999767182,0.7360318653638648
CEP104,"[('CEP164', 5.0244255005898255), ('IFT172', 4.31736123810035), ('BBS4', 4.019827616723182), ('KIF3B', 3.972482438968254), ('EFHC1', 3.963952324970668)]",2,5,21.29804911935228,0.001466275659824,-0.4962575001794708,-0.5895355202392972,-0.8026166551400582
DNAAF3,"[('ZMYND10', 5.015771533801089), ('RSPH4A', 3.834871063532359), ('DNALI1', 3.782657814276932), ('TEKT2', 3.524332989871688), ('RSPH1', 3.4502344806626777)]",3,5,19.607867882144745,0.0011212696222183,-0.5734308577820031,-0.613184569030503,-0.8026166551400582
SPA17,"[('CCP110', 4.017482676091082), ('DPCD', 4.462820353637704), ('TEKT2', 4.124412623846675), ('ZMYND10', 4.000841033741416), ('DNALI1', 3.9052461619767938), ('TEKT4', 2.8645939248141614), ('HYLS1', 3.3809497025914848), ('CATIP', 3.048430216669204), ('RPGRIP1', 3.3437181280275747), ('DRD2', 1.149323040041337), ('UMOD', 0.986602618642552)]",2,11,35.28442048007999,0.0568742452992927,0.14235758725728562,3.208501715627885,1.0437615694646494
MNS1,"[('DPCD', 4.904799408688467), ('ARL3', 3.6019422984201817), ('IFT22', 3.1891567646877443), ('DRC1', 3.1204862429868454), ('DNALI1', 3.035809308614689)]",2,5,17.852194023397928,0.0032775573572537,-0.6535945961739523,-0.4653780140854825,-0.8026166551400582
SPAG17,"[('HYDIN', 4.892316672138464), ('TTC29', 4.195845847214384), ('DNAH9', 4.188329514262282), ('DNAI1', 4.173133442182212), ('NPHP1', 4.06793487259133), ('RP1', 3.722765226867004), ('DCDC2', 2.8084727038854207)]",6,7,28.0487982791411,0.0045023287907538,-0.18801956242190798,-0.38142389087671136,-0.187157246938489
TTC29,"[('SPAG17', 4.195845847214384), ('ROPN1L', 3.912780666886846), ('RP1', 3.8370430332670713), ('NME5', 2.6722915126958893), ('DNAI1', 2.4209651545304824)]",6,5,17.03892621459467,0.0087114024495428,-0.6907282514611782,-0.09290549562403824,-0.8026166551400582
LCA5,"[('CEP19', 3.8022711615371874), ('INTU', 3.834515836452786), ('IFT43', 3.5207794412686377), ('MKKS', 3.2795075970621195), ('ALMS1', 3.0672133074073376)]",6,5,17.50428734372807,0.0026047955839227,-0.6694799497747478,-0.5114936592283258,-0.8026166551400582
KIF3C,"[('BBS7', 4.808636501497653), ('TTC21B', 3.880874820838655), ('KIF3A', 3.8471492035255896), ('RAB11FIP3', 3.679230866087452), ('KIF3B', 3.5601063502333203)]",2,5,19.775997742182668,0.0032430567534931,-0.565754079974549,-0.4677429189646051,-0.8026166551400582
TUBE1,"[('BBS5', 4.804617031224993), ('SPAG16', 3.7380787525509103), ('TTC8', 3.685394653664837), ('WDR19', 3.6636971012825783), ('KIF3A', 3.489735028391448)]",2,5,19.381522567114764,0.0037950664136622,-0.5837657423221524,-0.42990444089867735,-0.8026166551400582
ARL13B,"[('IFT88', 4.769863756306408), ('IFT22', 4.63627029519242), ('ARL6', 4.491049857870152), ('RPGRIP1L', 4.143812785486772), ('TRAF3IP1', 4.053811181966684), ('RPGR', 2.6720776020884047)]",2,6,24.76688547891084,0.0011557702259789,-0.33787108400840543,-0.6108196641513803,-0.4948869510392736
TULP3,"[('IFT52', 4.738175111160153), ('IFT22', 4.194744326034958), ('WDR35', 3.1289406263055515), ('ARL3', 3.0233536594238872), ('NUP35', 3.0009957671991305), ('TULP1', 1.9512525087459356), ('AVIL', 2.533985536170652)]",2,7,22.571447535040264,0.0177678109366913,-0.43811436786855407,0.5278820351450354,-0.187157246938489
CEP41,"[('IFT27', 4.722620385329925), ('IFT22', 4.356587276933951), ('IFT52', 4.181502656048409), ('CLUAP1', 4.047430090427163), ('DPCD', 3.8482119039916607), ('TPPP2', 0.9028529339826864)]",2,6,22.059205246713795,0.0096256684491978,-0.46150325447190477,-0.030235516327350314,-0.4948869510392736
STK38L,"[('TNPO1', 4.716207014702962), ('GSK3B', 4.107598088036145), ('TUBGCP3', 3.904087165976312), ('EXOC5', 3.678695261954422), ('RAB10', 3.5353380411361903), ('SLC47A2', 1.3402173947769445)]",1,6,21.28214296658297,0.0106089356563739,-0.4969837721251792,0.03716427272757615,-0.4948869510392736
BBIP1,"[('MKKS', 4.647471708004704), ('TMEM237', 4.266501058681869), ('SPATA7', 4.041218039208598), ('BBS7', 3.979873671958211), ('BBS9', 3.900387343571091), ('CEP162', 3.394545647826652), ('DRD1', 1.90999525862788), ('NGFR', 1.1115701301925287)]",6,8,27.25156285807153,0.023236156632741,-0.2244211818986793,0.9027194584856023,0.1205724571622956
EHD3,"[('ORC1', 3.1079153694446), ('EHD1', 4.347744984504402), ('TUBGCP3', 4.050377914067104), ('IFT57', 2.8385254700119686), ('TUBGCP4', 2.296871055531171)]",5,5,16.641434793559245,0.0034328100741762,-0.7088776350327218,-0.4547359421294444,-0.8026166551400582
NEK1,"[('BBS9', 4.673539045557606), ('EXOC6B', 4.599483069850573), ('TTC21B', 4.552244874976774), ('SPAG16', 4.52290055067526), ('TRAPPC9', 4.5139273212998265)]",1,5,22.86209486236004,0.0007245126789718,-0.42484346553353125,-0.6403809751403858,-0.8026166551400582
SPATA7,"[('BBIP1', 4.041218039208598), ('RAB15', 2.56140117727902), ('BBS12', 3.281213254721888), ('PKD1', 3.5315258817550568), ('CEP83', 3.521831439097897), ('KIAA0586', 3.210466877274175), ('RILPL2', 2.3419022068612567), ('MAL', 2.490708976946613)]",6,8,24.980267853144504,0.0031568052440917,-0.32812808490848705,-0.47365518116240485,0.1205724571622956
TTLL9,"[('DNAI1', 4.64077497719832), ('DNAH1', 4.385698599530137), ('CCDC40', 4.374702509565402), ('WDR35', 3.638760693060648), ('DNAH2', 3.353580311073695), ('KIF24', 2.1579069780041418), ('TULP1', 1.982534261672316)]",3,7,24.53395833010466,0.0227358978782128,-0.34850649384164706,0.8684283377383584,-0.187157246938489
DNAH1,"[('TTLL9', 4.385698599530137), ('WDR35', 4.261970932033308), ('CCDC40', 4.181700386486081), ('C2CD3', 3.910653433761538), ('DNAH7', 3.695044751525792), ('KIF27', 3.3798574707098146), ('TTLL6', 2.8026687994091204), ('ADCY10', 2.438591716560949)]",2,8,29.05618609001674,0.0084871485250991,-0.14202242432707063,-0.10827737733832171,0.1205724571622956
DNAH2,"[('TTLL9', 3.353580311073695), ('DNAH10', 4.013774758519413), ('DNAI1', 3.940368157645096), ('HYDIN', 3.889438048958066), ('DNAH11', 3.816907888529773), ('DNAH9', 3.681503997737899)]",3,6,22.695573162463944,0.005554597205451,-0.43244681505118115,-0.3092942920635466,-0.4948869510392736
OCRL,"[('RP2', 4.617256000953426), ('NEK4', 3.5573143947948265), ('INPP5E', 3.4836253293477366), ('XPNPEP3', 3.028426836533404), ('PRKACA', 2.981116906127885), ('NPHP3', 2.78389051159992), ('ADCY10', 2.889692499943128)]",5,7,23.341322479300327,0.0072796273934793,-0.4029620226201988,-0.1910490481075315,-0.187157246938489
RP2,"[('OCRL', 4.617256000953426), ('PRKACA', 4.558207883454255), ('NUP62', 4.025798589914379), ('RAB8B', 3.899405142405628)]",5,4,17.100667616727687,0.0013282732447817,-0.687909150644768,-0.598995139755781,-1.110346359240843
NEK4,"[('OCRL', 3.5573143947948265), ('C2CD3', 3.011288077658342), ('HTT', 2.933286047289562), ('CEP89', 2.9059103858695736)]",6,4,12.407798905612305,0.0040365706399862,-0.9021846539174224,-0.41335010674483263,-1.110346359240843
PRKACA,"[('OCRL', 2.981116906127885), ('RP2', 4.558207883454255), ('ARL3', 3.681167862137228), ('TUBGCP3', 3.464593406736502), ('TUBGCP2', 3.436876186777643), ('PTPN23', 3.343572527729297), ('MARK4', 3.048978360103951), ('PGAM4', 1.2541773873737525)]",5,8,25.76869052044051,0.0136794893910643,-0.29212885411256145,0.24764080696928473,0.1205724571622956
TTLL3,"[('WDR35', 4.472463303405017), ('CCDC40', 3.830939770285431), ('CEP131', 3.4802220803371693), ('AGBL2', 3.14230445970692), ('NPHP4', 2.892505447160698)]",2,5,17.818435060895233,0.0022252889425564,-0.6551360240564529,-0.5375076128986542,-0.8026166551400582
CEP131,"[('TTLL3', 3.4802220803371693), ('RAB23', 3.838698858320391), ('INPP5E', 3.745345065758596), ('CBY1', 3.3392204841233077), ('CCDC40', 3.283462900601184)]",2,5,17.686949389140647,0.0033293082628946,-0.6611396351145727,-0.4618306567667986,-0.8026166551400582
MYO7A,"[('SMO', 4.457879810685975), ('PARD6A', 2.462263653297585), ('GLI1', 2.420841129976833), ('ABLIM3', 2.3766070009961915), ('TBC1D30', 2.34590718287901), ('PKD2L1', 1.1087269210695785), ('CNGA2', 1.2670559848480345)]",7,7,16.439281683753208,0.0255476970846989,-0.7181079080295398,1.0611680853866607,-0.187157246938489
STK36,"[('POMK', 3.189658256681921), ('PTPN23', 3.3150133968554902), ('RSPH3', 3.773682648755941), ('WDR35', 3.568149391863216), ('IFT140', 3.525912814691779), ('TMEM67', 3.516755944104172), ('KIF3B', 3.353116578290047), ('NPHP3', 2.686522492184846), ('TPPP2', 0.7526922634884443)]",2,9,27.68150378691585,0.0576677591857857,-0.20479015989982752,3.2628945278476507,0.4283021612630802
TRAPPC10,"[('PAFAH1B1', 4.436782790897034), ('EXOC5', 3.2726011733128955), ('EXOC6', 2.981011995816085), ('PCNT', 2.881942400551656), ('TUBGCP5', 2.775393628060971), ('PTCH1', 2.355151416838935)]",1,6,18.70288340547758,0.0073141279972399,-0.6147522788847273,-0.18868414322840887,-0.4948869510392736
SYNE2,"[('PCDH15', 2.13571161392038), ('RP1', 3.101889883558114), ('PCM1', 3.3260399128369773), ('ABLIM1', 3.129252971336167), ('FNBP1L', 2.899674879466553), ('PROM1', 2.893545782561448), ('CDH23', 1.8728071681762084)]",1,7,19.358922211855848,0.0124374676556839,-0.5847976702952864,0.16250423132095226,-0.187157246938489
ZNF423,"[('PCDH15', 1.8807149585898344), ('NINL', 2.4762868194313734), ('TCTN2', 2.731742582205367), ('VHL', 2.1156573734275974), ('HAP1', 2.0039630845288365), ('TRIM32', 1.9468658942541464)]",6,6,13.155230712437156,0.0058478523374159,-0.8680570581059216,-0.2891926005910179,-0.4948869510392736
TTC12,"[('IFT43', 4.403654830910902), ('TCTN1', 4.18305128068485), ('TCTN2', 3.338231241250518), ('NPHP1', 3.33148102769231), ('CCDC40', 3.0380992367406154)]",2,5,18.2945176172792,0.0027772986027255,-0.6333981840169729,-0.4996691348327264,-0.8026166551400582
INTU,"[('SPEF2', 4.39803375700111), ('DNAH7', 4.174908619712719), ('LCA5', 3.834515836452786), ('MLF1', 3.6794756193949696), ('EFHC1', 3.395719626537751), ('TBC1D30', 3.3413778593289933), ('USH1G', 2.090647006925491)]",7,7,24.91467832535382,0.0075211316198033,-0.3311228904191284,-0.1744947139536868,-0.187157246938489
MLF1,"[('INTU', 3.6794756193949696), ('TEKT2', 4.045727731956028), ('CEP89', 3.067311106160472), ('B9D1', 2.976782154756536), ('NPHP1', 2.921802816355796), ('USH1C', 1.2700524446263084)]",7,6,17.96115187325011,0.0107986889770571,-0.6486196012295415,0.050171249562743735,-0.4948869510392736
TEKT4,"[('TEKT2', 4.380823532776647), ('CATIP', 4.048450788725567), ('SPA17', 2.8645939248141614), ('RSPH9', 2.7436205882525937), ('STOML3', 2.4486404580816816)]",3,5,16.48612929265065,0.0090564084871485,-0.7159688550128119,-0.06925644683283251,-0.8026166551400582
CATIP,"[('TEKT4', 4.048450788725567), ('DZIP1L', 3.8321291673161246), ('TEKT2', 3.729040316199677), ('CBY1', 3.2561391248103555), ('SPA17', 3.048430216669204), ('RPGRIP1', 2.5276232833793024), ('CCDC13', 2.488751576639442)]",2,7,22.930564473739672,0.0048645851302397,-0.42171715594756226,-0.35659238964595114,-0.187157246938489
STOML3,"[('TEKT4', 2.4486404580816816), ('RSPH4A', 3.867211774893319), ('TEKT2', 3.6527625430753994), ('RSPH1', 3.0110740131513394), ('B9D1', 2.765019732142522), ('ZMYND10', 2.467418715470721)]",3,6,18.21212723681498,0.0056063481110919,-0.6371601133027809,-0.3057469347448626,-0.4948869510392736
CCSAP,"[('SNX10', 3.4315106093723298), ('SSX2IP', 2.5221588810236297), ('CEP97', 3.363346462785351), ('TRIM32', 2.929927036175659), ('SCLT1', 2.7824831220517723), ('CCP110', 2.542270919075656), ('CCNO', 1.2361874824169243)]",6,7,18.80788451290132,0.0108504398826979,-0.6099579480558852,0.053718606881420945,-0.187157246938489
RILPL2,"[('SNX10', 2.915199696119899), ('KIAA0586', 3.4071908856601167), ('SPATA7', 2.3419022068612567), ('TMEM237', 2.2680959487901475), ('SNAP29', 2.2463051682435013)]",6,5,13.178693905674924,0.0040538209418664,-0.8669857331128531,-0.4121676543052782,-0.8026166551400582
AK8,"[('CCDC40', 4.200233777787458), ('DRC1', 3.924981749038957), ('BBS1', 3.149393170313997), ('AGBL2', 2.9229629151834025), ('RSPH3', 2.917247321662712)]",3,5,17.114818933986527,0.0020355356218733,-0.6872630041586268,-0.5505145897338151,-0.8026166551400582
RP1,"[('TTC29', 3.8370430332670713), ('SPAG17', 3.722765226867004), ('SYNE2', 3.101889883558114), ('HYDIN', 2.757283063303238), ('GNAT1', 0.3125551300781151), ('RHO', 1.7589021912569216), ('PKHD1', 0.1653887231477196), ('UMOD', 1.2587198423560493)]",6,8,16.914547093834233,0.0988097291702604,-0.6964073787366606,6.083043596198591,0.1205724571622956
SHH,"[('MYO15A', 2.9282174449567027), ('SMO', 3.456244946821917), ('DVL1', 2.154523711279184), ('TBC1D30', 2.0718558464840084), ('SSTR3', 1.57026435062513)]",7,5,12.181106300166942,0.0020527859237536,-0.9125353956726608,-0.5493321372942536,-0.8026166551400582
ADCY10,"[('MYO15A', 2.6983140907993706), ('OCRL', 2.889692499943128), ('TUBGCP4', 2.885272681304298), ('DNAH1', 2.438591716560949), ('BBS5', 2.054765914935396)]",5,5,12.966636903543142,0.0081421424874935,-0.8766682159717182,-0.13192642612952055,-0.8026166551400582
PROM1,"[('FAM161A', 3.2217545981846625), ('SYNE2', 2.893545782561448), ('PARVA', 2.9570271229116125), ('CC2D2A', 2.923372682572704), ('CBY1', 2.324151298328041)]",6,5,14.319851484558466,0.0058651026392961,-0.814880692554291,-0.2880101481514634,-0.8026166551400582
CCDC28B,"[('NUP37', 4.069679504414543), ('SMO', 3.298153958625171), ('TOPORS', 3.2702543206070387), ('TBC1D7', 3.194921623913472), ('PLA2G3', 1.970805765060029)]",7,5,15.803815172620254,0.0017422804899085,-0.7471231894848713,-0.5706162812063368,-0.8026166551400582
DZIP1L,"[('CATIP', 3.8321291673161246), ('CCDC40', 3.83263037872077), ('IFT140', 3.5325026078164674), ('CLUAP1', 3.2482615474510705), ('C2CD3', 3.2325182883704406)]",2,5,17.678041989674874,0.0020355356218733,-0.6615463452999352,-0.5505145897338151,-0.8026166551400582
RTTN,"[('CEP290', 3.978808710319922), ('IQCB1', 3.1967010776334543), ('ALMS1', 3.089021895274132), ('C2CD3', 2.908717508720258), ('CROCC', 2.903830139377852)]",6,5,16.077079331325617,0.0018802829049508,-0.7346459993614227,-0.5611566616898531,-0.8026166551400582
PTPN23,"[('UNC119B', 3.917297725478945), ('MARK4', 3.4030916732190284), ('PRKACA', 3.343572527729297), ('STK36', 3.3150133968554902), ('NEK8', 2.8730759205159733), ('GNAT2', 2.0872920204820167), ('USH1G', 2.303166490399932)]",5,7,21.24250975468068,0.0155425219941348,-0.49879341713113484,0.3753456704417766,-0.187157246938489
MARK4,"[('PTPN23', 3.4030916732190284), ('PRKACA', 3.048978360103951), ('RAB11FIP3', 3.0554087877035525), ('GSK3B', 2.8661006812159293)]",5,4,12.37357950224246,0.0035880627910988,-0.9037471054433719,-0.44409387017339935,-1.110346359240843
MAK,"[('CC2D2A', 3.90899675154819), ('IFT46', 3.4784646429178885), ('BBS5', 2.882207685592963), ('TTC8', 2.8611838649137957), ('CNGB1', 1.1954012681850867)]",6,5,14.326254213157924,0.0136449887873037,-0.8145883451699039,0.24527590209016206,-0.8026166551400582
RAB23,"[('CEP131', 3.838698858320391), ('SMO', 3.0249840147980365), ('WDR35', 2.880712164907685), ('BBS4', 2.874539787051904), ('DNAAF2', 2.756900830895867)]",2,5,15.375835655973884,0.0073486286010005,-0.766664653771434,-0.18631923834928626,-0.8026166551400582
GPR161,"[('SMO', 3.688597406696516), ('EVC2', 3.1892561311013043), ('CCP110', 3.00897785175427), ('HYLS1', 2.8342833087759667)]",6,4,12.72111469832806,0.0010867690184578,-0.8878787137132094,-0.6155494739096188,-1.110346359240843
CEP72,"[('STIL', 3.718328663527749), ('TMEM138', 3.42808686566564), ('AKAP3', 2.569412481599493), ('CEP89', 2.480770842938445), ('TMEM237', 2.3912629245514774)]",6,5,14.587861778282804,0.0022080386406762,-0.8026433929183536,-0.5386900653382086,-0.8026166551400582
RPGR,"[('RFX3', 3.682252894000455), ('CEP162', 2.989253112159255), ('ARL13B', 2.6720776020884047), ('TBC1D30', 2.5872118387868084), ('TRAF3IP1', 2.58236770175886)]",2,5,14.513163148793785,0.0070036225633948,-0.8060541183003838,-0.209968287140492,-0.8026166551400582
DZIP1,"[('BBS7', 3.665125636690618), ('TTC21B', 3.5791237648768504), ('IFT172', 3.3771108879833105), ('PKD1', 3.366770714609882), ('TTBK2', 3.202193098554289)]",2,5,17.19032410271495,0.005002587545282,-0.6838154523465234,-0.34713277012946747,-0.8026166551400582
LZTFL1,"[('EFHC1', 3.627289934893173), ('CCP110', 3.401329798230496), ('C2CD3', 3.274332876114149), ('DNAAF2', 3.12631813391216), ('IFT22', 2.721742411627826)]",6,5,16.151013154777804,0.0048990857340003,-0.7312701948792804,-0.3542274847668285,-0.8026166551400582
GSN,"[('DPYSL2', 3.600670210933311), ('RAB14', 3.181780653222787), ('FLNA', 2.552194477102008), ('AVIL', 2.3777841176909087), ('ACTR3', 2.1283682624252904)]",1,5,13.840797721374305,0.014335000862515,-0.8367541973377964,0.29257399967256664,-0.8026166551400582
FLNA,"[('GSN', 2.552194477102008), ('EHD1', 3.3606176650194044), ('CTNNB1', 3.048302999555433), ('PARVA', 2.859933301393506), ('ACTR2', 2.702647888825757)]",1,5,14.523696331896108,0.0088666551664654,-0.8055731751397607,-0.08226342366799332,-0.8026166551400582
AVIL,"[('GSN', 2.3777841176909087), ('ADCY3', 1.9486678530927657), ('PARD6A', 2.646737152501209), ('IFT46', 2.622648621085794), ('ARL6', 2.6038851108705137), ('TULP3', 2.533985536170652), ('EHD1', 2.510064594647764)]",2,7,17.243772986059604,0.0325858202518544,-0.6813749863793187,1.5436086807272047,-0.187157246938489
SSX2IP,"[('C2CD3', 3.4396841659837314), ('HTT', 3.401000579683675), ('RPGRIP1L', 2.9705831290994658), ('EXOC5', 2.525245196553599), ('CCSAP', 2.5221588810236297)]",6,5,14.858671952344102,0.0080041400724512,-0.7902782512724992,-0.1413860456460043,-0.8026166551400582
KIF27,"[('DNAH1', 3.3798574707098146), ('DNAH5', 3.302664573392173), ('IFT88', 3.2317343450935683), ('NPHP3', 3.059811087581059), ('EFHC1', 2.724224937110245), ('CCDC13', 2.526759146524789)]",2,6,18.22505156041165,0.0176470588235294,-0.6365699911166273,0.51960486806812,-0.4948869510392736
NPHP3,"[('KIF27', 3.059811087581059), ('OCRL', 2.78389051159992), ('BBS5', 2.7408802150674583), ('TUBGCP5', 2.693656857900105), ('STK36', 2.686522492184846), ('SLC47A2', 0.907936022478624)]",5,6,14.872697186812012,0.0623253406934621,-0.7896378617028933,3.5821566865288905,-0.4948869510392736
