,scGPT_bc_embeddings_similarities,scGPT_pancancer_embeddings_similarities,scGPT_CP_embeddings_similarities,scGPT_lung_embeddings_similarities,scGPT_heart_embeddings_similarities,scGPT_brain_embeddings_similarities,scGPT_kidney_embeddings_similarities,scGPT_human_embeddings_similarities,GF-6L30M_HUMANemb_similarities,GF-20L95M_HUMANemb_similarities,GF-12L95M_HUMANemb_similarities,GF-12L95MCANCER_UNIPROT_HUMANemb_similarities,GF-12L30M_HUMANemb_similarities,Correlation,Same_Complex,GeneAB,Random Forest_n10000 predictions,Random Forest_n10000 probabilities,Gene_A,Gene_B,Phylogenetic_Jaccard_Similarity,prob_z,jaccard_z,composite_score
14443,0.09756749123334885,0.15131796896457672,0.12810061872005463,0.06649453938007355,0.08700372278690338,0.12673550844192505,0.026514016091823578,0.12843924760818481,0.019531533122062683,-0.01582312397658825,0.7076900005340576,0.7729777097702026,0.7851963639259338,0.04872757173932713,0,ARF4_TRIP11,1,0.5998,ARF4,TRIP11,0.4677419354838709,-0.3523611784246532,-0.1548104261766065,-0.5071716046012598
19553,0.1182590126991272,0.3520989418029785,0.23612239956855774,0.09538774192333221,0.09304468333721161,0.18102502822875977,0.04808652400970459,0.23713067173957825,0.4608133137226105,0.20697957277297974,0.8504754304885864,0.913503885269165,0.8905379772186279,0.29738305718147373,0,NEK4_OCRL,1,0.5709,NEK4,OCRL,0.5125,-0.6081926334224961,0.09949376145074915,-0.5086988719717469
8922,0.19338446855545044,0.3500330448150635,0.21175424754619598,0.13019362092018127,-0.003536086529493332,0.08760872483253479,-0.012141812592744827,0.2127234935760498,0.5095675587654114,0.46179330348968506,0.8771517276763916,0.9147399663925171,0.8773356080055237,0.2753110044766311,0,DYNC2H1_TRAF3IP1,1,0.5159,DYNC2H1,TRAF3IP1,0.5974025974025974,-1.095069104871677,0.5818891977444562,-0.5131799071272207
1612,0.10430800914764404,0.21566814184188843,0.25156450271606445,0.08164197206497192,0.051232483237981796,0.22093476355075836,0.03582519665360451,0.25178611278533936,0.4144860506057739,0.2029762715101242,0.7988237142562866,0.8689232468605042,0.870813250541687,0.047063329972322286,0,PKD2_TTC21B,1,0.6137,PKD2,TTC21B,0.4444444444444444,-0.2293142156402235,-0.28718097429094536,-0.5164951899311688
20127,0.15573276579380035,0.2927866280078888,0.28200405836105347,0.2580956816673279,0.0751831904053688,0.17520254850387573,0.05767729505896568,0.2863266170024872,0.35503923892974854,0.15944787859916687,0.6892292499542236,0.8374024629592896,0.5036238431930542,0.31771872838227877,0,EFHC1_ROPN1L,1,0.6008,EFHC1,ROPN1L,0.463768115942029,-0.343508878943759,-0.17738868020279763,-0.5208975591465566
18058,0.10143446922302246,0.29181385040283203,0.22638821601867676,0.08143056184053421,0.09125456213951111,0.11020329594612122,0.06814506649971008,0.2277742177248001,0.41721662878990173,0.1910681128501892,0.8633339405059814,0.8971462249755859,0.8848754167556763,0.4507855315711717,0,CEP97_CCSAP,1,0.6293,CEP97,CCSAP,0.4193548387096774,-0.09121834373827434,-0.42973387226023374,-0.520952215998508
29540,0.1719130426645279,0.1853737235069275,0.17903918027877808,0.034338679164648056,0.059940289705991745,0.15613938868045807,0.03809042274951935,0.18042470514774323,0.3274858891963959,0.1465289294719696,0.8399807214736938,0.8838827013969421,0.8373638391494751,0.4448869148705754,0,IFT52_TOPORS,1,0.6203,IFT52,TOPORS,0.4324324324324324,-0.17088903906632227,-0.3554302381835776,-0.5263192772498999
27112,0.075686976313591,0.23933710157871246,0.39429575204849243,0.11269205808639526,0.08554288744926453,0.38172590732574463,0.14192016422748566,0.3938526511192322,0.30656465888023376,0.12484622001647949,0.5472220182418823,0.680385172367096,0.729364812374115,0.604881035060204,0,EXOC4_AGBL4,1,0.6112,EXOC4,AGBL4,0.4459459459459459,-0.25144496434245955,-0.27864981630436647,-0.530094780646826
14892,0.1535603553056717,0.08107553422451019,0.16133831441402435,0.004055105149745941,-0.017621144652366638,0.1281696856021881,-0.007143033668398857,0.16212721168994904,0.38811713457107544,0.14037197828292847,0.815329909324646,0.8716058731079102,0.8621813058853149,0.19663003944114538,0,CEP290_IFT43,1,0.544,CEP290,IFT43,0.55,-0.8463194894585496,0.312559432165561,-0.5337600572929886
20602,0.19317492842674255,0.14183495938777924,0.19387361407279968,0.025739166885614395,-0.0025087613612413406,0.22340279817581177,-0.004100868012756109,0.19416621327400208,0.44206035137176514,0.16686111688613892,0.8145983219146729,0.8404756188392639,0.8620728254318237,-0.10355422962500889,0,EXOC5_IFT80,1,0.5414,EXOC5,IFT80,0.5529411764705883,-0.869335468108875,0.329270465162801,-0.540065002946074
19441,0.1337907463312149,0.17633306980133057,0.16357457637786865,0.043886784464120865,0.026909835636615753,0.2596604824066162,0.041266098618507385,0.16448815166950226,0.26455485820770264,0.09720337390899658,0.791982114315033,0.869538426399231,0.7789820432662964,0.580634345594291,0,IFT46_EHD1,1,0.517,IFT46,EHD1,0.5903614457831325,-1.0853315754426935,0.5418831259469641,-0.5434484494957295
22613,0.10294254869222641,0.3009866774082184,0.2547803521156311,0.2587682008743286,0.16316130757331848,0.27458590269088745,0.14093489944934845,0.25578731298446655,0.3989722728729248,0.16394785046577454,0.8242735862731934,0.8546386957168579,0.7702431678771973,0.5827520646551019,0,IFT27_DRC1,1,0.5107,IFT27,DRC1,0.6,-1.1411010621723268,0.5966469931186423,-0.5444540690536844
17652,0.1133708655834198,0.16555963456630707,0.1328619122505188,0.018111683428287506,0.01688205450773239,0.18048955500125885,0.0034798122942447662,0.13249239325523376,0.2009367048740387,0.051179636269807816,0.6550413370132446,0.7449197173118591,0.7570734024047852,0.04785313093644855,0,ABLIM1_ATXN10,1,0.5962,ABLIM1,ATXN10,0.4666666666666667,-0.38422945655587276,-0.1609198360895755,-0.5451492926454482
8004,0.08652746677398682,0.19717937707901,0.2513592541217804,0.044576242566108704,0.15592478215694427,0.2557470202445984,0.027116578072309494,0.2516539692878723,0.3248142600059509,0.1356421411037445,0.6473784446716309,0.7637053728103638,0.6999772787094116,0.0814488568982525,0,EXOC6B_PACRG,1,0.596,EXOC6B,PACRG,0.4666666666666667,-0.3859999164520514,-0.1609198360895755,-0.546919752541627
16934,0.1368466019630432,0.22889596223831177,0.29334548115730286,0.17833752930164337,0.12982235848903656,0.28749701380729675,0.122775599360466,0.2942080497741699,0.33375078439712524,0.15579232573509216,0.7834872603416443,0.8737869262695312,0.7543303966522217,0.3074554288372688,0,ODF2_IFT27,1,0.677,ODF2,IFT27,0.3404255319148936,0.33103634150038,-0.8781905573611862,-0.5471542158608063
6093,0.1563965380191803,0.07395938038825989,0.08887790888547897,-0.017090197652578354,-0.07341784983873367,-0.020665206015110016,-0.05438992753624916,0.08892489224672318,0.37062227725982666,0.1273181438446045,0.7605321407318115,0.8425456881523132,0.8446615934371948,0.3904417008500453,0,NIN_VHL,1,0.5162,NIN,VHL,0.5909090909090909,-1.092413415027409,0.5449947093089914,-0.5474187057184176
4645,0.03350716829299927,0.3246643543243408,0.22600366175174713,0.04147499427199364,-0.005458309315145016,0.19903826713562012,-0.025152532383799553,0.22722922265529633,0.6376558542251587,0.1578175276517868,0.8622599244117737,0.9198389053344727,0.9080400466918945,0.16184394294094662,0,IFT140_DZIP1L,1,0.5647,IFT140,DZIP1L,0.5151515151515151,-0.66307689020404,0.11455901089523093,-0.5485178793088091
24196,0.10830987989902496,0.17026719450950623,0.2427314817905426,0.02865421772003174,0.03316599875688553,0.26248815655708313,0.03737930580973625,0.24260687828063965,0.43864932656288147,0.19525937736034393,0.8135004043579102,0.8842591047286987,0.8712312579154968,0.23571796101366238,0,BBS1_CROCC,1,0.5956,BBS1,CROCC,0.4666666666666667,-0.3895408362444087,-0.1609198360895755,-0.5504606723339842
13368,0.15742191672325134,0.18018198013305664,0.20334550738334656,0.05398278683423996,-0.02657490409910679,0.16781197488307953,0.007404724135994911,0.20266380906105042,0.3502048850059509,0.17451032996177673,0.7516115307807922,0.8560998439788818,0.8451985120773315,0.2698464702068911,0,PIBF1_SPAG16,1,0.5683,PIBF1,SPAG16,0.509090909090909,-0.6312086120728205,0.0801241550221299,-0.5510844570506906
18517,0.1423000693321228,0.30255261063575745,0.23187986016273499,0.07187370955944061,0.026217568665742874,0.10854664444923401,0.005629038438200951,0.23206397891044617,0.4736170768737793,0.24324461817741394,0.8525169491767883,0.9046790599822998,0.8843661546707153,0.11148906746943515,0,KIF27_IFT88,1,0.6595,KIF27,IFT88,0.3661971830985915,0.17612110058473077,-0.7317624468309795,-0.5556413462462487
4639,0.10570171475410461,0.30907925963401794,0.25829601287841797,0.11348160356283188,0.06180761754512787,0.22896401584148407,0.08721110224723816,0.2598719596862793,0.45755356550216675,0.10795915126800537,0.8551716804504395,0.9101412296295166,0.8872390985488892,0.2245218679136504,0,IFT140_XPNPEP3,1,0.5596,IFT140,XPNPEP3,0.5217391304347826,-0.7082236175566005,0.15198820206164487,-0.5562354154949556
22818,0.10430800914764404,0.21566814184188843,0.25156450271606445,0.08164197206497192,0.051232483237981796,0.22093476355075836,0.03582519665360451,0.25178611278533936,0.4144860506057739,0.2029762715101242,0.7988237142562866,0.8689232468605042,0.870813250541687,0.008409250487906743,0,TTC21B_PKD2,1,0.6092,TTC21B,PKD2,0.4444444444444444,-0.26914956330424794,-0.28718097429094536,-0.5563305375951932
16418,0.09047777950763702,0.23598116636276245,0.2881259322166443,0.05814187973737717,0.04875259846448898,0.25753623247146606,0.03018146939575672,0.2881596088409424,0.26053497195243835,0.21112507581710815,0.7410268783569336,0.8357027769088745,0.7062602043151855,0.332709080904866,0,C2CD3_POC1B,1,0.6731,C2CD3,POC1B,0.3442622950819672,0.2965123735248925,-0.856391023559415,-0.5598786500345225
16364,0.11589401960372925,0.1846277415752411,0.263990581035614,0.06809978187084198,0.06282025575637817,0.25885331630706787,0.06113066524267197,0.2649686336517334,0.3634394407272339,0.10696245729923248,0.8733222484588623,0.9088966846466064,0.8802276849746704,0.5616194275408801,0,CEP131_CBY1,1,0.623,CEP131,CBY1,0.4222222222222222,-0.1469878304679076,-0.4134421124923149,-0.5604299429602224
29845,0.183557391166687,0.3811783790588379,0.3598974943161011,0.23351943492889404,0.13532689213752747,0.29151034355163574,0.08209715783596039,0.3631945848464966,0.6840059757232666,0.3013737201690674,0.814408004283905,0.8252221345901489,0.8078930974006653,0.40132195239985025,0,RSPH1_STOML3,1,0.7292,RSPH1,STOML3,0.2567567567567567,0.7931263744030569,-1.3535757226133245,-0.5604493482102676
1433,0.12563037872314453,0.12681791186332703,0.2968461811542511,0.16356518864631653,0.10677783936262131,0.3882230222225189,0.10410881787538528,0.29752349853515625,0.3499374985694885,0.19481676816940308,0.8397048711776733,0.8798835277557373,0.7603558301925659,0.3586217438549777,0,PARD6A_IFT22,1,0.6291,PARD6A,IFT22,0.4126984126984127,-0.09298880363445299,-0.46755402886433056,-0.5605428324987836
13874,0.0763082504272461,0.21175053715705872,0.1808624416589737,0.05129217728972435,0.023015618324279785,0.10238446295261383,0.028095141053199768,0.18156591057777405,0.3666529059410095,0.16055183112621307,0.7854209542274475,0.8613368272781372,0.8478699922561646,0.3168380400852051,0,WDR35_PIBF1,1,0.5777,WDR35,PIBF1,0.4927536231884058,-0.5479969969524152,-0.012700239070576227,-0.5606972360229915
6256,0.06281747668981552,0.18351368606090546,0.28412991762161255,0.06935606896877289,0.05304668843746185,0.3026699125766754,0.054285213351249695,0.2847735285758972,0.31517526507377625,0.20929884910583496,0.856587290763855,0.8833037614822388,0.8013598918914795,0.19423248995504888,0,TMEM138_NUP62,1,0.6735,TMEM138,NUP62,0.3432835820895522,0.3000532933172498,-0.8619518272971806,-0.5618985339799307
18673,0.10324262082576752,0.22467434406280518,0.1977117657661438,0.13480332493782043,0.08683373779058456,0.22547876834869385,0.13703377544879913,0.19760990142822266,0.33011680841445923,0.08366616070270538,0.6849948167800903,0.7841554880142212,0.790952205657959,-0.16683543703160958,0,EXOC6_ASAP1,1,0.5478,EXOC6,ASAP1,0.5384615384615384,-0.8126807514311524,0.24700076425331094,-0.5656799871778414
17634,0.11475593596696854,0.09032031893730164,0.2724146842956543,0.00500287814065814,0.09479333460330963,0.29618874192237854,0.018835444003343582,0.27201926708221436,0.18143054842948914,0.10644128173589706,0.6074427962303162,0.7092758417129517,0.762924313545227,0.26552888730706625,0,ABLIM1_AHI1,1,0.5714,ABLIM1,AHI1,0.5,-0.6037664836820485,0.028471871212478964,-0.5752946124695696
15556,0.302819162607193,0.38194698095321655,0.14182981848716736,0.20785659551620483,0.053009629249572754,0.011891243979334831,-0.013817846775054932,0.14268958568572998,0.5068578720092773,0.2258269190788269,0.7877873778343201,0.8632333278656006,0.7711615562438965,0.1699397171620423,0,ZMYND10_NME5,1,0.5535,ZMYND10,NME5,0.5277777777777778,-0.762222644390055,0.18629829396419112,-0.575924350425864
28268,0.048424068838357925,0.07960815727710724,0.23740288615226746,0.014089895412325859,0.04249030351638794,0.2917715907096863,0.03465797007083893,0.2363615334033966,0.15299835801124573,0.20772075653076172,0.717508852481842,0.8029463291168213,0.7325333952903748,0.3897634357488546,0,WDPCP_ATXN10,1,0.5339,WDPCP,ATXN10,0.5581395348837209,-0.9357277142155811,0.35880624441373676,-0.5769214698018443
4487,0.09825879335403442,0.21351565420627594,0.21391789615154266,0.00803111307322979,0.015494347549974918,0.1722508668899536,-0.027187202125787735,0.21521234512329102,0.43167006969451904,0.15723547339439392,0.7933712005615234,0.8656595945358276,0.8386214971542358,0.13224082460818307,0,IFT172_DZIP1,1,0.6047,IFT172,DZIP1,0.4477611940298507,-0.30898491096827146,-0.268336028290741,-0.5773209392590124
17208,0.12551911175251007,0.22552649676799774,0.18650297820568085,0.020381342619657516,-0.00610649399459362,0.17206335067749023,-0.0014719120226800442,0.18611907958984375,0.3870847523212433,0.1370830088853836,0.8363471627235413,0.8903003931045532,0.8626729846000671,0.03242659207757531,0,BBS7_CEP164,1,0.5912,BBS7,CEP164,0.46875,-0.4284909539603438,-0.14908285438319713,-0.5775738083435409
14885,0.11141186952590942,0.18405313789844513,0.1000116616487503,0.04981330409646034,0.02010703831911087,-0.06169980764389038,0.028171945363283157,0.09976039826869965,0.22935879230499268,0.11271540075540543,0.773260772228241,0.8397889137268066,0.7810006141662598,0.20192369758351397,0,CEP290_IFT22,1,0.5365,CEP290,IFT22,0.5535714285714286,-0.9127117355652568,0.33285140080506675,-0.57986033476019
27711,0.054058145731687546,0.21740423142910004,0.2896997034549713,0.15390220284461975,0.058455899357795715,0.2646540403366089,0.07519469410181046,0.28969281911849976,0.37972790002822876,0.1006009578704834,0.7622261047363281,0.8462620973587036,0.7979221343994141,0.23601267866935735,0,ULK4_SPAG16,1,0.5024,ULK4,SPAG16,0.6065573770491803,-1.2145751478637494,0.6339043781616697,-0.5806707697020798
11729,0.1966138780117035,0.389864981174469,0.3882232904434204,0.11082442104816437,0.10276564955711365,0.24534982442855835,0.0816926434636116,0.3893946707248688,0.607586145401001,0.33941102027893066,0.8330921530723572,0.8686497211456299,0.7834073305130005,-0.31893426941679043,0,SPTBN5_RPGRIP1,1,0.7217,SPTBN5,RPGRIP1,0.2647058823529412,0.7267341282963508,-1.3084107685667292,-0.5816766402703785
4950,0.1608235239982605,0.21861499547958374,0.23964998126029968,0.1312047243118286,0.023857902735471725,0.17080342769622803,-8.787959814071655e-06,0.23579935729503632,0.45477133989334106,0.16811323165893555,0.8492878079414368,0.904218316078186,0.8502618670463562,0.4964470925248968,0,HYLS1_PDE6D,1,0.7151,HYLS1,PDE6D,0.2745098039215686,0.6683089517224485,-1.2527073252425958,-0.5843983735201472
20132,0.11197630316019058,0.3518303632736206,0.3446488380432129,0.3123590350151062,0.0845092386007309,0.3355523943901062,0.07672922313213348,0.34490543603897095,0.49865198135375977,0.17786546051502228,0.799770712852478,0.8496478199958801,0.8072293996810913,0.2916407047447875,0,EFHC1_SPAG17,1,0.6399,EFHC1,SPAG17,0.391304347826087,0.002616030759204739,-0.5891097830333508,-0.5864937522741461
19819,0.14385564625263214,0.3503558039665222,0.340030699968338,0.21268272399902344,0.027233434841036797,0.3468387722969055,0.04394328594207764,0.3415766656398773,0.5310989022254944,0.2807055115699768,0.7131010293960571,0.8597148656845093,0.5394031405448914,0.38392348541758387,0,DNAI1_ROPN1L,1,0.6131,DNAI1,ROPN1L,0.4328358208955223,-0.23462559532876043,-0.3531382852916612,-0.5877638806204216
15116,0.06271793693304062,0.25826120376586914,0.22896258533000946,0.015269912779331207,-0.02755390852689743,0.18351154029369354,-0.028276804834604263,0.22880983352661133,0.3987256586551666,0.17373619973659515,0.8182950019836426,0.8942556977272034,0.8664067387580872,0.1445744048291479,0,ALMS1_INTU,1,0.6002,ALMS1,INTU,0.4516129032258064,-0.3488202586322959,-0.2464515748711489,-0.5952718335034448
20672,0.12240574508905411,0.19627302885055542,0.11776726692914963,0.030435115098953247,0.012263115495443344,-0.06242913752794266,0.015042675659060478,0.11819585412740707,0.3411051034927368,0.06347194314002991,0.8171879053115845,0.8304387331008911,0.8207045793533325,0.4196067527531794,0,EXOC5_SNAP29,1,0.5458,EXOC5,SNAP29,0.5362318840579711,-0.8303853503929408,0.2343324226277559,-0.5960529277651849
20425,0.06844751536846161,0.21457527577877045,0.24816277623176575,0.11017011106014252,0.08967117965221405,0.2930934429168701,0.12635278701782227,0.2483990490436554,0.2689433991909027,0.10146154463291168,0.6080926656723022,0.7175177335739136,0.7847387790679932,0.1251513328114101,0,RFX3_AHI1,1,0.6058,RFX3,AHI1,0.4426229508196721,-0.2992473815392879,-0.29753024791400834,-0.5967776294532963
11275,0.14403125643730164,0.14786803722381592,0.1767999827861786,-0.013013932853937149,-0.05996868014335632,0.07395625114440918,-0.027906622737646103,0.17667743563652039,0.3001362383365631,0.13227349519729614,0.7520009279251099,0.8441669344902039,0.8358453512191772,0.007310487531553012,0,NUP93_ATXN10,1,0.5821,NUP93,ATXN10,0.4794520547945205,-0.5090468792364811,-0.08827644150796574,-0.5973233207444468
17977,0.04718385636806488,0.24234800040721893,0.2206152379512787,0.04224400222301483,0.03027164936065674,0.20976689457893372,0.017867667600512505,0.22121241688728333,0.33638256788253784,0.09119028598070145,0.8278049230575562,0.8771321773529053,0.7866513729095459,0.2732695370555341,0,BBIP1_CEP162,1,0.5918,BBIP1,CEP162,0.4642857142857143,-0.4231795742718069,-0.17444781518257935,-0.5976273894543862
8278,0.06483346968889236,0.24082201719284058,0.20401373505592346,0.06710107624530792,0.05525801330804825,0.1955474615097046,0.03326231613755226,0.19334743916988373,0.3197292387485504,0.18804894387722015,0.8630563020706177,0.9065579175949097,0.848883867263794,-0.009765640816488312,0,TBC1D7_TCTN3,1,0.6024,TBC1D7,TCTN3,0.4473684210526316,-0.32934519977432786,-0.27056766663287024,-0.5999128664071981
95,0.17208406329154968,0.37443941831588745,0.17554818093776703,0.05996441841125488,-0.002258329652249813,0.19572803378105164,0.010061653330922127,0.17607462406158447,0.427478551864624,0.11906830221414566,0.8722702860832214,0.9054430723190308,0.8852493762969971,0.27419706022652124,0,PRKACA_PTPN23,1,0.6018,PRKACA,PTPN23,0.4482758620689655,-0.33465657946286476,-0.26541181253208834,-0.6000683919949531
