gene_name,complex_id
TBP,CPX-2397
BRF2,CPX-2397
TBP,CPX-2398
GTF2B,CPX-2398
RBX1,CPX-2399
CUL4A,CPX-2399
DDB1,CPX-2399
DCAF13,CPX-2399
NXF2; NXF2B,CPX-2401
NXT2,CPX-2401
RBX1,CPX-2403
CUL4A,CPX-2403
DDB1,CPX-2403
DCAF11,CPX-2403
RBX1,CPX-2404
CUL4B,CPX-2404
DDB1,CPX-2404
DCAF11,CPX-2404
RBX1,CPX-2405
CUL4A,CPX-2405
DDB1,CPX-2405
DCAF12,CPX-2405
RBX1,CPX-2406
CUL4B,CPX-2406
DDB1,CPX-2406
DCAF12,CPX-2406
RBX1,CPX-2407
CUL4B,CPX-2407
DDB1,CPX-2407
DCAF13,CPX-2407
RBX1,CPX-2411
CUL4A,CPX-2411
DDB1,CPX-2411
PHIP,CPX-2411
RBX1,CPX-2412
CUL4B,CPX-2412
DDB1,CPX-2412
PHIP,CPX-2412
RBX1,CPX-2413
CUL4A,CPX-2413
DDB1,CPX-2413
DCAF16,CPX-2413
RBX1,CPX-2414
CUL4B,CPX-2414
DDB1,CPX-2414
DCAF16,CPX-2414
RBX1,CPX-2415
CUL4A,CPX-2415
DDB1,CPX-2415
DCAF17,CPX-2415
RBX1,CPX-2416
CUL4B,CPX-2416
DDB1,CPX-2416
DCAF17,CPX-2416
HBD,CPX-2419
HBA1; HBA2,CPX-2419
SGCG,CPX-2424
SNTA1,CPX-2424
SNTB1,CPX-2424
SSPN,CPX-2424
SGCB,CPX-2424
SGCA,CPX-2424
SGCD,CPX-2424
CSNK2A2,CPX-2428
CSNK2B,CPX-2428
STK11,CPX-2431
STRADA,CPX-2431
CAB39L,CPX-2431
NXF5,CPX-2433
NXT1,CPX-2433
NXT2,CPX-2435
NXF1,CPX-2435
NXF3,CPX-2436
NXT1,CPX-2436
CSNK2A2,CPX-2437
CSNK2B,CPX-2437
CSNK2A1,CPX-2437
RBX1,CPX-2438
SKP1,CPX-2438
CUL1,CPX-2438
FBXL8,CPX-2438
FLCN,CPX-2440
FNIP2,CPX-2440
UTRN,CPX-2443
SGCG,CPX-2443
SNTA1,CPX-2443
SNTB1,CPX-2443
SSPN,CPX-2443
SGCB,CPX-2443
SGCA,CPX-2443
SGCD,CPX-2443
WDR43,CPX-2450
WDR75,CPX-2450
UTP15,CPX-2450
UTP4,CPX-2450
HEATR1,CPX-2450
NOL11,CPX-2450
SGCE,CPX-2453
DTNB,CPX-2453
SNTA1,CPX-2453
SGCZ,CPX-2453
SNTG1,CPX-2453
DTNB,CPX-2454
SGCG,CPX-2454
SNTA1,CPX-2454
SNTB1,CPX-2454
SSPN,CPX-2454
SGCB,CPX-2454
SGCA,CPX-2454
SGCD,CPX-2454
SGCG,CPX-2455
SNTA1,CPX-2455
SNTB1,CPX-2455
SSPN,CPX-2455
SGCB,CPX-2455
SGCA,CPX-2455
SGCD,CPX-2455
SYCE3,CPX-2461
SYCP1,CPX-2461
SYCE2,CPX-2461
SYCP3,CPX-2461
SYCE1,CPX-2461
SYCP2,CPX-2461
TEX12,CPX-2461
EEF1E1,CPX-2469
EPRS1,CPX-2469
DARS1,CPX-2469
IARS1,CPX-2469
QARS1,CPX-2469
RARS1,CPX-2469
MARS1,CPX-2469
AIMP1,CPX-2469
AIMP2,CPX-2469
KARS1,CPX-2469
LARS1,CPX-2469
ATP6AP2,CPX-2470
ATP6V0C,CPX-2470
ATP6V1A,CPX-2470
ATP6AP1,CPX-2470
ATP6V1F,CPX-2470
RNASEK,CPX-2470
ATP6V0A1,CPX-2470
ATP6V0B,CPX-2470
ATP6V1H,CPX-2470
ATP6V1D,CPX-2470
BACH2,CPX-2471
NFE2L3,CPX-2471
BACH2,CPX-2473
SYNCRIP,CPX-2476
GAPDH,CPX-2476
EPRS1,CPX-2476
RPL13A,CPX-2476
MCM3AP,CPX-2477
CETN2,CPX-2477
SEM1,CPX-2477
PCID2,CPX-2477
ENY2,CPX-2477
MPHOSPH10,CPX-2478
IMP4,CPX-2478
IMP3,CPX-2478
BACH2,CPX-2479
MAFB,CPX-2479
PCGF2,CPX-2480
RING1,CPX-2480
CBX2,CPX-2480
PHC3,CPX-2480
MAFK,CPX-2482
BACH2,CPX-2482
MAF,CPX-2483
BACH2,CPX-2483
BACH2,CPX-2484
MAFF,CPX-2484
MAFG,CPX-2485
BACH2,CPX-2485
THUMPD3,CPX-2486
TRMT112,CPX-2486
BACH2,CPX-2487
ZC3H11A,CPX-2488
SARNP,CPX-2488
ERH,CPX-2488
THOC5,CPX-2488
DDX39B,CPX-2488
NCBP3,CPX-2488
THOC7,CPX-2488
ALYREF,CPX-2488
THOC6,CPX-2488
THOC2,CPX-2488
THOC1,CPX-2488
THOC3,CPX-2488
FYTTD1,CPX-2488
POLDIP3,CPX-2488
LUZP4,CPX-2488
CHTOP,CPX-2488
RBX1,CPX-2489
SKP1,CPX-2489
CUL1,CPX-2489
FBXL22,CPX-2489
ARPC2,CPX-2490
ARPC3,CPX-2490
ARPC5,CPX-2490
ARPC4,CPX-2490
ACTR2,CPX-2490
ARPC1A,CPX-2490
ACTR3B,CPX-2490
BACH1,CPX-2491
FOS,CPX-2491
RBX1,CPX-2492
SKP1,CPX-2492
CUL1,CPX-2492
FBXL15,CPX-2492
BACH1,CPX-2493
MAFK,CPX-2493
BACH1,CPX-2494
CREB1,CPX-2494
BACH1,CPX-2496
DDIT3,CPX-2496
BACH1,CPX-2497
MAFB,CPX-2497
DFFA,CPX-2498
DFFB,CPX-2498
SPTA1,CPX-2499
SPTB,CPX-2499
BACH1,CPX-2500
MAF,CPX-2500
KLRC1,CPX-2502
KLRD1,CPX-2502
IBA57,CPX-2503
ISCA2,CPX-2503
MVB12A,CPX-2505
TSG101,CPX-2505
VPS37B,CPX-2505
VPS28,CPX-2505
VPS36,CPX-2506
SNF8,CPX-2506
VPS25,CPX-2506
MPHOSPH10,CPX-2511
NOP56,CPX-2511
WDR46,CPX-2511
RRP9,CPX-2511
UTP20,CPX-2511
FBL,CPX-2511
SNU13,CPX-2511
NOP14,CPX-2511
TBL3,CPX-2511
KRR1,CPX-2511
BMS1,CPX-2511
WDR43,CPX-2511
PWP2,CPX-2511
DNTTIP2,CPX-2511
WDR75,CPX-2511
FSAF1,CPX-2511
NGDN,CPX-2511
WDR36,CPX-2511
UTP15,CPX-2511
EMG1,CPX-2511
UTP4,CPX-2511
IMP4,CPX-2511
NOC4L,CPX-2511
UTP14A,CPX-2511
NAT10,CPX-2511
HEATR1,CPX-2511
NOL6,CPX-2511
NOL11,CPX-2511
UTP3,CPX-2511
PNO1,CPX-2511
DCAF13,CPX-2511
IMP3,CPX-2511
AATF,CPX-2511
UTP6,CPX-2511
WDR3,CPX-2511
RCL1,CPX-2511
NOP58,CPX-2511
FCF1,CPX-2511
UTP11,CPX-2511
RRP7A,CPX-2511
UTP18,CPX-2511
RBX1,CPX-2512
SKP1,CPX-2512
CUL1,CPX-2512
FBXL4,CPX-2512
RRAGA,CPX-2513
RRAGD,CPX-2513
RRAGB,CPX-2514
RRAGC,CPX-2514
MXI1,CPX-2515
MAX,CPX-2515
RBX1,CPX-2516
SKP1,CPX-2516
CUL1,CPX-2516
FBXL6,CPX-2516
MAX,CPX-2517
MXD3,CPX-2517
MNT,CPX-2518
MXD1,CPX-2519
MLX,CPX-2519
MXD4,CPX-2520
MLX,CPX-2520
MNT,CPX-2521
MLX,CPX-2521
CNOT1,CPX-2522
CNOT3,CPX-2522
CNOT4,CPX-2522
CNOT9,CPX-2522
CNOT6L,CPX-2522
TNKS1BP1,CPX-2522
CNOT10,CPX-2522
CNOT2,CPX-2522
CNOT7,CPX-2522
CNOT11,CPX-2522
TLR2,CPX-2524
TLR10,CPX-2524
MLXIP,CPX-2525
MLX,CPX-2525
TIPIN,CPX-2526
TIMELESS,CPX-2526
MLXIPL,CPX-2530
MLX,CPX-2530
TCTN1,CPX-2531
TMEM67,CPX-2531
TCTN3,CPX-2531
TMEM107,CPX-2531
TMEM17,CPX-2531
AHI1,CPX-2531
TCTN2,CPX-2531
TMEM237,CPX-2531
B9D2,CPX-2531
TMEM231,CPX-2531
MKS1,CPX-2531
TMEM216,CPX-2531
CC2D2A,CPX-2531
B9D1,CPX-2531
CNOT1,CPX-2535
CNOT3,CPX-2535
CNOT4,CPX-2535
CNOT9,CPX-2535
CNOT6L,CPX-2535
TNKS1BP1,CPX-2535
CNOT10,CPX-2535
CNOT2,CPX-2535
CNOT8,CPX-2535
CNOT11,CPX-2535
CEP290,CPX-2536
IQCB1,CPX-2536
SUN1,CPX-2537
KASH5,CPX-2537
RBX1,CPX-2538
SKP1,CPX-2538
CUL1,CPX-2538
KDM2A,CPX-2538
HTATSF1,CPX-2539
SF3B1,CPX-2539
SNRPB2,CPX-2539
SNRPA1,CPX-2539
SNRPB,CPX-2539
SNRPE,CPX-2539
SNRPF,CPX-2539
SNRPG,CPX-2539
SNRPD1,CPX-2539
SNRPD2,CPX-2539
SNRPD3,CPX-2539
SF3A3,CPX-2539
SF3B2,CPX-2539
SF3B3,CPX-2539
SF3B4,CPX-2539
SF3A2,CPX-2539
SF3A1,CPX-2539
DDX46,CPX-2539
PHF5A,CPX-2539
SNIP1,CPX-2539
BUD13,CPX-2539
SF3B5,CPX-2539
RBMX2,CPX-2539
SF3B6,CPX-2539
CRYZL1,CPX-2540
PPP1R21,CPX-2540
GATD1,CPX-2540
TBCK,CPX-2540
FERRY3,CPX-2540
RRAGA,CPX-2542
RRAGC,CPX-2542
TGFBR1,CPX-2544
TGFBR2,CPX-2544
TLR4,CPX-2545
LY96,CPX-2545
MYCL,CPX-2548
MAX,CPX-2548
NXF5,CPX-2549
NXT2,CPX-2549
E2F6,CPX-2550
MAX,CPX-2550
RING1,CPX-2550
TFDP1,CPX-2550
MGA,CPX-2550
YAF2,CPX-2550
L3MBTL2,CPX-2550
PCGF6,CPX-2550
MAX,CPX-2551
MGA,CPX-2551
E2F6,CPX-2552
TFDP1,CPX-2552
RBX1,CPX-2553
SKP1,CPX-2553
CUL1,CPX-2553
FBXL18,CPX-2553
RBX1,CPX-2554
SKP1,CPX-2554
CUL1,CPX-2554
FBXL19,CPX-2554
E2F6,CPX-2555
MAX,CPX-2555
TFDP1,CPX-2555
MGA,CPX-2555
RYBP,CPX-2555
L3MBTL2,CPX-2555
RNF2,CPX-2555
PCGF6,CPX-2555
H2AC4; H2AC8,CPX-2556
H2BC11,CPX-2556
H4C1; H4C2; H4C3; H4C4; H4C5; H4C6; H4C8; H4C9; H4C11; H4C12; H4C13; H4C14; H4C15; H4C16,CPX-2556
H3C1; H3C2; H3C3; H3C4; H3C6; H3C7; H3C8; H3C10; H3C11; H3C12,CPX-2556
E2F6,CPX-2557
MAX,CPX-2557
TFDP1,CPX-2557
MGA,CPX-2557
YAF2,CPX-2557
L3MBTL2,CPX-2557
RNF2,CPX-2557
PCGF6,CPX-2557
H2BC12,CPX-2558
H2AC4; H2AC8,CPX-2558
H4C1; H4C2; H4C3; H4C4; H4C5; H4C6; H4C8; H4C9; H4C11; H4C12; H4C13; H4C14; H4C15; H4C16,CPX-2558
H3C1; H3C2; H3C3; H3C4; H3C6; H3C7; H3C8; H3C10; H3C11; H3C12,CPX-2558
H2AC4; H2AC8,CPX-2564
H2BC11,CPX-2564
H4C1; H4C2; H4C3; H4C4; H4C5; H4C6; H4C8; H4C9; H4C11; H4C12; H4C13; H4C14; H4C15; H4C16,CPX-2564
H3-4,CPX-2564
SF3A3,CPX-2565
SF3A2,CPX-2565
SF3A1,CPX-2565
PHF1,CPX-2569
EED,CPX-2569
RBBP4,CPX-2569
SUZ12,CPX-2569
EZH1,CPX-2569
LCOR,CPX-2569
EED,CPX-2570
SUZ12,CPX-2570
RBBP7,CPX-2570
PHF19,CPX-2570
EZH1,CPX-2570
LCOR,CPX-2570
BMI1,CPX-2571
RYBP,CPX-2571
RNF2,CPX-2571
TTLL1,CPX-2572
TPGS2,CPX-2572
TPGS1,CPX-2572
LRRC49,CPX-2572
NICN1,CPX-2572
ARPC1B,CPX-2579
ARPC2,CPX-2579
ARPC3,CPX-2579
ARPC5,CPX-2579
ARPC4,CPX-2579
ACTR3,CPX-2579
ACTR2,CPX-2579
ARPC1B,CPX-2580
ARPC2,CPX-2580
ARPC3,CPX-2580
ARPC4,CPX-2580
ACTR2,CPX-2580
ARPC5L,CPX-2580
ACTR3B,CPX-2580
ARPC1B,CPX-2583
ARPC2,CPX-2583
ARPC3,CPX-2583
ARPC5,CPX-2583
ARPC4,CPX-2583
ACTR2,CPX-2583
ACTR3B,CPX-2583
ARPC2,CPX-2586
ARPC3,CPX-2586
ARPC5,CPX-2586
ARPC4,CPX-2586
ACTR3,CPX-2586
ACTR2,CPX-2586
ARPC1A,CPX-2586
NAE1,CPX-2587
UBA3,CPX-2587
ARPC2,CPX-2592
ARPC3,CPX-2592
ARPC4,CPX-2592
ACTR3,CPX-2592
ACTR2,CPX-2592
ARPC1A,CPX-2592
ARPC5L,CPX-2592
CBX4,CPX-2594
PCGF2,CPX-2594
PHC1,CPX-2594
RING1,CPX-2594
CBX6,CPX-2598
PCGF2,CPX-2598
RING1,CPX-2598
PHC3,CPX-2598
CBX7,CPX-2600
PCGF2,CPX-2600
PHC1,CPX-2600
RING1,CPX-2600
CBX7,CPX-2601
PCGF2,CPX-2601
RING1,CPX-2601
PHC2,CPX-2601
PCGF2,CPX-2605
PHC1,CPX-2605
RING1,CPX-2605
CBX2,CPX-2605
PCGF2,CPX-2609
RING1,CPX-2609
CBX2,CPX-2609
PHC2,CPX-2609
NXF3,CPX-2612
NXT2,CPX-2612
CBX4,CPX-2613
PCGF2,CPX-2613
RING1,CPX-2613
PHC2,CPX-2613
CBX4,CPX-2615
PCGF2,CPX-2615
RING1,CPX-2615
PHC3,CPX-2615
CBX6,CPX-2616
PCGF2,CPX-2616
PHC1,CPX-2616
RING1,CPX-2616
CBX6,CPX-2617
PCGF2,CPX-2617
RING1,CPX-2617
PHC2,CPX-2617
CBX7,CPX-2619
PCGF2,CPX-2619
RING1,CPX-2619
PHC3,CPX-2619
PCGF2,CPX-2621
PHC1,CPX-2621
RING1,CPX-2621
CBX8,CPX-2621
PCGF2,CPX-2622
RING1,CPX-2622
PHC2,CPX-2622
CBX8,CPX-2622
PCGF2,CPX-2623
RING1,CPX-2623
PHC3,CPX-2623
CBX8,CPX-2623
FLCN,CPX-2624
FNIP1,CPX-2624
ODAD3,CPX-2626
ODAD2,CPX-2626
ODAD1,CPX-2626
ODAD4,CPX-2626
CLXN,CPX-2626
SKP1,CPX-2627
BCORL1,CPX-2627
RYBP,CPX-2627
KDM2B,CPX-2627
RNF2,CPX-2627
PCGF1,CPX-2627
PCGF2,CPX-2630
RING1,CPX-2630
RYBP,CPX-2630
ADD1,CPX-2638
ADD2,CPX-2638
PHKA1,CPX-2640
PHKG1,CPX-2640
PHKB,CPX-2640
HSPA14,CPX-2642
DNAJC2,CPX-2642
ADD1,CPX-2643
ADD3,CPX-2643
ZNF326,CPX-2645
CCAR2,CPX-2645
PEX12,CPX-2649
PEX10,CPX-2649
PEX2,CPX-2649
SRP72,CPX-2652
SRP19,CPX-2652
SRP14,CPX-2652
SRP9,CPX-2652
SRP54,CPX-2652
SRP68,CPX-2652
SNW1,CPX-2653
SNIP1,CPX-2653
PNN,CPX-2653
BCLAF1,CPX-2653
THRAP3,CPX-2653
NEMF,CPX-2656
LTN1,CPX-2656
VCP,CPX-2656
NPLOC4,CPX-2656
UFD1,CPX-2656
TCF25,CPX-2656
RBX1,CPX-2658
SKP1,CPX-2658
CUL1,CPX-2658
FBXL12,CPX-2658
POMT2,CPX-2659
POMT1,CPX-2659
ARPC1B,CPX-2663
ARPC2,CPX-2663
ARPC3,CPX-2663
ARPC4,CPX-2663
ACTR3,CPX-2663
ACTR2,CPX-2663
ARPC5L,CPX-2663
CASTOR1,CPX-2665
EIF4E,CPX-2666
EIF4A1,CPX-2666
EIF4G1,CPX-2666
CASTOR2,CPX-2667
CASTOR1,CPX-2667
ARPC2,CPX-2668
ARPC3,CPX-2668
ARPC4,CPX-2668
ACTR2,CPX-2668
ARPC1A,CPX-2668
ARPC5L,CPX-2668
ACTR3B,CPX-2668
CETN2,CPX-2669
RAD23B,CPX-2669
XPC,CPX-2669
CETN2,CPX-2672
RAD23A,CPX-2672
XPC,CPX-2672
CAPNS1,CPX-2674
CAPN2,CPX-2674
PIGF,CPX-2677
PIGG,CPX-2677
PIGF,CPX-2679
PIGO,CPX-2679
RBX1,CPX-2683
SKP1,CPX-2683
CUL1,CPX-2683
FBXL7,CPX-2683
TBL3,CPX-2688
PWP2,CPX-2688
WDR36,CPX-2688
UTP6,CPX-2688
WDR3,CPX-2688
UTP18,CPX-2688
PCF11,CPX-2692
CLP1,CPX-2692
CSTF2,CPX-2694
SYMPK,CPX-2694
CPSF2,CPX-2694
CPSF3,CPX-2694
PIGX,CPX-2697
PIGM,CPX-2697
CPSF4,CPX-2698
CPSF1,CPX-2698
FIP1L1,CPX-2698
SYMPK,CPX-2698
WDR33,CPX-2698
CPSF2,CPX-2698
CPSF3,CPX-2698
TLR1,CPX-2699
TLR10,CPX-2699
CSTF2,CPX-2701
CSTF1,CPX-2701
CSTF3,CPX-2701
CSTF1,CPX-2703
CSTF3,CPX-2703
CSTF2T,CPX-2703
SNRPB,CPX-2705
SNRPE,CPX-2705
SNRPF,CPX-2705
SNRPG,CPX-2705
SNRPD3,CPX-2705
LSM11,CPX-2705
LSM10,CPX-2705
TSEN54,CPX-2707
TSEN2,CPX-2707
TSEN15,CPX-2707
CLP1,CPX-2707
TSEN34,CPX-2707
ELL,CPX-2712
ICE2,CPX-2712
ZC3H8,CPX-2712
ICE1,CPX-2712
ELL2,CPX-2713
ICE2,CPX-2713
ZC3H8,CPX-2713
ICE1,CPX-2713
ICE2,CPX-2714
ZC3H8,CPX-2714
ELL3,CPX-2714
ICE1,CPX-2714
EIF2S1,CPX-2716
EIF2S2,CPX-2716
EIF2S3,CPX-2716
BACH1,CPX-2720
GSPT1,CPX-2721
ETF1,CPX-2721
ETFA,CPX-2731
ETFB,CPX-2731
MTREX,CPX-2735
ZCCHC8,CPX-2735
RBM7,CPX-2735
SKIC2,CPX-2736
SKIC3,CPX-2736
SKIC8,CPX-2736
MTREX,CPX-2740
ZCCHC7,CPX-2740
TENT4B,CPX-2740
RBX1,CPX-2748
SKP1,CPX-2748
CUL1,CPX-2748
FBXL21P,CPX-2748
MTREX,CPX-2749
TENT4A,CPX-2749
ZCCHC7,CPX-2749
ZFC3H1,CPX-2750
MTREX,CPX-2750
RBM26,CPX-2750
PABPN1,CPX-2750
ZC3H3,CPX-2750
ZFC3H1,CPX-2752
MTREX,CPX-2752
PABPN1,CPX-2752
ZC3H3,CPX-2752
RBM27,CPX-2752
RBX1,CPX-2757
ERCC8,CPX-2757
CUL4A,CPX-2757
DDB1,CPX-2757
RBX1,CPX-2758
ERCC8,CPX-2758
CUL4B,CPX-2758
DDB1,CPX-2758
RBX1,CPX-2759
CUL4A,CPX-2759
DDB1,CPX-2759
CRBN,CPX-2759
RBX1,CPX-2762
CUL4B,CPX-2762
DDB1,CPX-2762
CRBN,CPX-2762
RBX1,CPX-2765
CUL4B,CPX-2765
DDB1,CPX-2765
DCAF15,CPX-2765
DDA1,CPX-2765
RBX1,CPX-2766
CUL4A,CPX-2766
DDB1,CPX-2766
DCAF15,CPX-2766
DDA1,CPX-2766
RBX1,CPX-2769
CUL4A,CPX-2769
DDB1,CPX-2769
DCAF1,CPX-2769
RBX1,CPX-2770
CUL4B,CPX-2770
DDB1,CPX-2770
DCAF1,CPX-2770
RBX1,CPX-2773
SKP1,CPX-2773
CUL1,CPX-2773
FBXL17,CPX-2773
RBX1,CPX-2777
CUL4B,CPX-2777
DDB1,CPX-2777
DTL,CPX-2777
RBX1,CPX-2778
CUL4B,CPX-2778
DDB1,CPX-2778
AMBRA1,CPX-2778
RBX1,CPX-2782
CUL4A,CPX-2782
DDB1,CPX-2782
DCAF5,CPX-2782
RBX1,CPX-2783
CUL4B,CPX-2783
DDB1,CPX-2783
DCAF5,CPX-2783
RBX1,CPX-2784
CUL4A,CPX-2784
DDB1,CPX-2784
DCAF6,CPX-2784
DCAF7,CPX-2785
RBX1,CPX-2785
CUL4A,CPX-2785
DDB1,CPX-2785
DCAF7,CPX-2786
RBX1,CPX-2786
CUL4B,CPX-2786
DDB1,CPX-2786
RBX1,CPX-2787
CUL4A,CPX-2787
DDB1,CPX-2787
WDTC1,CPX-2787
RBX1,CPX-2795
CUL4A,CPX-2795
DDB1,CPX-2795
DTL,CPX-2795
RBX1,CPX-2797
CUL4A,CPX-2797
DDB1,CPX-2797
AMBRA1,CPX-2797
RBX1,CPX-2799
CUL4A,CPX-2799
DDB1,CPX-2799
DCAF4,CPX-2799
RBX1,CPX-2804
CUL4B,CPX-2804
DDB1,CPX-2804
DCAF6,CPX-2804
NPHP1,CPX-2806
NPHP4,CPX-2806
RPGRIP1L,CPX-2806
RBX1,CPX-2809
CUL4B,CPX-2809
DDB1,CPX-2809
WDTC1,CPX-2809
LALBA,CPX-2811
RBX1,CPX-2816
CUL4B,CPX-2816
DDB1,CPX-2816
DCAF8,CPX-2816
RBX1,CPX-2817
CUL4A,CPX-2817
DDB1,CPX-2817
DCAF10,CPX-2817
RBX1,CPX-2818
CUL4A,CPX-2818
DDB1,CPX-2818
DCAF8,CPX-2818
RBX1,CPX-2819
CUL4B,CPX-2819
DDB1,CPX-2819
DCAF10,CPX-2819
USH2A,CPX-2821
ADGRV1,CPX-2821
PDZD7,CPX-2821
WHRN,CPX-2821
NUBP1,CPX-2823
NUBP2,CPX-2823
HGS,CPX-2825
STAM,CPX-2825
SMG8,CPX-2827
SMG1,CPX-2827
SMG9,CPX-2827
ISCA2,CPX-2831
ISCA1,CPX-2831
RBX1,CPX-2832
SKP1,CPX-2832
CUL1,CPX-2832
KDM2B,CPX-2832
CIAO1,CPX-2837
MMS19,CPX-2837
CIAO3,CPX-2837
CIAO2B,CPX-2837
OBSL1,CPX-2838
CUL7,CPX-2838
CCDC8,CPX-2838
CIAO1,CPX-2840
CIAO2A,CPX-2840
CIAO3,CPX-2840
SUPV3L1,CPX-2842
PNPT1,CPX-2842
STK11,CPX-2845
STRADA,CPX-2845
CAB39,CPX-2845
PES1,CPX-2846
BOP1,CPX-2846
WDR12,CPX-2846
SPCS3,CPX-2847
SEC11A,CPX-2847
SPCS2,CPX-2847
SPCS1,CPX-2847
TRMT11,CPX-2848
TRMT112,CPX-2848
CNOT1,CPX-2849
CNOT3,CPX-2849
CNOT4,CPX-2849
CNOT9,CPX-2849
TNKS1BP1,CPX-2849
CNOT10,CPX-2849
CNOT2,CPX-2849
CNOT8,CPX-2849
CNOT11,CPX-2849
CNOT6,CPX-2849
METTL5,CPX-2850
TRMT112,CPX-2850
THUMPD2,CPX-2852
TRMT112,CPX-2852
RBX1,CPX-2859
CUL4B,CPX-2859
DDB1,CPX-2859
DCAF4,CPX-2859
GUCY1A2,CPX-2860
GUCY1B1,CPX-2860
ALKBH8,CPX-2861
TRMT112,CPX-2861
GCLC,CPX-2865
GCLM,CPX-2865
TRMT112,CPX-2866
N6AMT1,CPX-2866
MIDEAS,CPX-2867
HDAC2,CPX-2867
DNTTIP1,CPX-2867
STK11,CPX-2868
STRADB,CPX-2868
CAB39,CPX-2868
STK11,CPX-2869
STRADB,CPX-2869
CAB39L,CPX-2869
DDX6,CPX-2870
EDC4,CPX-2870
DCP2,CPX-2870
XRN1,CPX-2870
EDC3,CPX-2870
DCP1A,CPX-2870
BUD23,CPX-2871
TRMT112,CPX-2871
BACH1,CPX-2872
MAFG,CPX-2872
RBX1,CPX-2873
SKP1,CPX-2873
CUL1,CPX-2873
FBXL20,CPX-2873
HDAC1,CPX-2874
MIDEAS,CPX-2874
DNTTIP1,CPX-2874
POP7,CPX-2876
RPP40,CPX-2876
POP4,CPX-2876
RPP38,CPX-2876
RPP30,CPX-2876
POP5,CPX-2876
POP1,CPX-2876
RPP25,CPX-2876
POP7,CPX-2877
RPP40,CPX-2877
RPP14,CPX-2877
POP4,CPX-2877
RPP38,CPX-2877
RPP30,CPX-2877
POP5,CPX-2877
POP1,CPX-2877
RPP25,CPX-2877
RPP21,CPX-2877
PDGFC,CPX-2879
PDGFD,CPX-2880
PDGFA,CPX-2881
PDGFRA,CPX-2881
PDGFB,CPX-2882
PDGFRB,CPX-2882
PDGFB,CPX-2883
PDGFRB,CPX-2883
PDGFRA,CPX-2883
PDGFB,CPX-2884
PDGFRA,CPX-2884
PDGFB,CPX-2885
PDGFA,CPX-2885
PDGFRA,CPX-2885
PDGFB,CPX-2886
PDGFA,CPX-2886
PDGFRB,CPX-2886
PDGFRA,CPX-2887
PDGFC,CPX-2887
PDGFRB,CPX-2888
PDGFRA,CPX-2888
PDGFC,CPX-2888
PDGFRB,CPX-2889
PDGFD,CPX-2889
PDGFRB,CPX-2890
PDGFRA,CPX-2890
PDGFD,CPX-2890
PDGFRB,CPX-2891
PDGFC,CPX-2891
PDGFB,CPX-2892
PDGFA,CPX-2892
PDGFRB,CPX-2892
PDGFRA,CPX-2892
SOD1,CPX-2897
RABGGTB,CPX-2919
RABGGTA,CPX-2919
HBE1,CPX-2927
HBA1; HBA2,CPX-2927
HBZ,CPX-2928
HBE1,CPX-2928
HBZ,CPX-2929
HBB,CPX-2929
HBZ,CPX-2930
HBG1,CPX-2930
HBZ,CPX-2931
HBG2,CPX-2931
HBG1,CPX-2932
HBA1; HBA2,CPX-2932
HBG2,CPX-2933
HBA1; HBA2,CPX-2933
HBG1,CPX-2934
HBB,CPX-2936
MCM3,CPX-2940
MCM4,CPX-2940
MCM5,CPX-2940
MCM7,CPX-2940
MCM2,CPX-2940
MCM6,CPX-2940
GABRD,CPX-2951
GABRB3,CPX-2951
GABRA6,CPX-2951
GABRD,CPX-2952
GABRB2,CPX-2952
GABRA6,CPX-2952
GABRD,CPX-2953
GABRB2,CPX-2953
GABRA4,CPX-2953
GABRD,CPX-2954
GABRB3,CPX-2954
GABRA4,CPX-2954
GABBR2,CPX-2955
GABBR1,CPX-2955
GAD1,CPX-3032
GAD2,CPX-3033
GAD2,CPX-3065
GAD1,CPX-3065
KCNJ2,CPX-3071
KCNE1,CPX-3072
KCNH2,CPX-3072
KCNH2,CPX-3073
KCNE2,CPX-3073
USF1,CPX-3079
USF2,CPX-3079
DGCR8,CPX-3080
DROSHA,CPX-3080
USF1,CPX-3082
USF2,CPX-3083
SLC2A1,CPX-3111
RYR1,CPX-3135
KIF3B,CPX-3138
KIF3A,CPX-3138
CDK5,CPX-3141
CDK5R2,CPX-3141
CDK5,CPX-3142
CALCRL,CPX-3148
PTEN,CPX-3153
RYR2,CPX-3156
RYR3,CPX-3162
LAMB3,CPX-3165
LAMC2,CPX-3165
LAMB1,CPX-3166
LAMC1,CPX-3166
MAT1A,CPX-3168
MAT1A,CPX-3169
RAMP2,CPX-3186
CALCR,CPX-3186
RAMP3,CPX-3187
CALCR,CPX-3187
CACNB1,CPX-3192
CACNG1,CPX-3192
CACNA1S,CPX-3192
CACNB2,CPX-3195
CACNA1C,CPX-3195
KIF3C,CPX-3199
KIF3A,CPX-3199
KIF3C,CPX-3200
KIFAP3,CPX-3200
KIF3A,CPX-3200
KIF3B,CPX-3201
KIFAP3,CPX-3201
KIF3A,CPX-3201
SMAD4,CPX-3208
SMAD2,CPX-3208
PER2,CPX-3219
CRY1,CPX-3219
PER2,CPX-3220
CRY2,CPX-3220
PER1,CPX-3221
CRY2,CPX-3221
PER1,CPX-3222
CRY1,CPX-3222
PER3,CPX-3223
CRY1,CPX-3223
PER3,CPX-3224
CRY2,CPX-3224
MED19,CPX-3227
