,Gene,Top_1,Score_1,Top_2,Score_2,Top_3,Score_3,Top_4,Score_4,Top_5,Score_5
16812,ZDHHC4,FASTK,7.553951368461319,GPS1,7.548811368054265,TRAPPC3,7.548811368054265,ALG5,7.547954701319756,EI24,7.480278029293535
16813,ZDHHC5,PGGT1B,6.7795246404650715,SMCR8,6.734121303536088,ARCN1,6.697284633952195,KMT2B,6.647597963350666,PSME3,6.628751295191465
16814,ZDHHC6,TRIAP1,7.672171377823578,SS18L2,7.30894468239171,RNASEH1,7.248978010976072,RNF14,7.218138008533742,GLOD4,7.213854674861198
16815,ZDHHC7,RNF135,7.023674659800172,CRTAP,6.91830465145555,ATG16L2,6.896887983092821,PLBD2,6.791517974748199,DUSP3,6.7786679737305615
16816,ZDHHC8,RRP12,6.882324648606166,DPYSL4,6.681007965996522,GTF2H2,6.591057958873065,MAN2C1,6.49768128481157,SLC12A9,6.477121283183351
16817,ZDHHC9,TMEM43,5.877454569026964,PLEKHB1,5.818344564345835,C1orf198,5.766944560275287,PHLDB1,5.199831182030247,TNFAIP1,5.127871176331481
16818,ZEB1,UBR5,7.607921372735394,MAPK8,7.483704696231571,ZNF148,7.324364683612875,PHF14,7.244694677303525,REV3L,7.236984676692944
16819,ZEB2,PTPRE,7.373194687479894,GAB2,7.341498018303057,MAP4K4,7.22156467547178,PLXDC2,7.205288007516106,MBNL1,7.16245467079065
16820,ZER1,GAPVD1,6.412014611360657,ZFR2,6.24239459792785,CC2D1A,6.210697928751014,UBE2O,6.070204584291517,LMTK2,6.012807913079406
16821,ZFAND1,RSL24D1,7.69958471332787,CNOT7,7.658464710071432,CAMLG,7.541958034178192,PCNP,7.343211351772075,NOB1,7.3140846827987644
16822,ZFAND2A,DNAJB1,7.697014713124343,HSPD1,7.6738847112925965,NUDC,7.649898042726341,CACYBP,7.643901375584778,TCP1,7.619914707018522
16823,ZFAND2B,TRIAP1,7.487131363169607,RNF126,7.459718027665315,JAGN1,7.290954680967019,CCS,7.278104679949381,GSS,7.262684678728218
16824,ZFAND3,TRIO,7.799814721265438,UBR5,7.792104720654856,NF1,7.773258052495655,ARHGAP26,7.7681180520886,MED13L,7.7612647182125265
16825,ZFAND4,IFIT5,6.012807913079406,PLCXD2,5.944274574318676,ZNF101,5.760947893133724,PANX1,5.46111453605553,SENP1,5.422564533002619
16826,ZFAND5,KLF4,7.5590913688683745,PHLDA1,7.485418029700589,CCNL1,7.481991362762553,EIF5,7.471711361948444,EIF4G2,7.440871359506115
16827,ZFAND6,GTF2A2,7.493128030311171,COPZ1,7.461431361134334,SFT2D1,7.451151360320224,RAB1A,7.399751356249677,CHMP2A,7.398038022780659
16828,ZFAT,C2CD3,5.737817891301977,POLR3B,5.635017883160883,TTC33,5.625594549081282,ATPAF2,5.5596312105240795,PHLPP2,5.195547848357702
16829,ZFC3H1,SUPT6H,6.939721319818277,CREBBP,6.754681305164307,CHD1,6.678437965792995,RBM25,6.574781290917391,PNN,6.491684617670006
16830,ZFHX2,ATP8B1,5.483387871152767,NIM1K,5.4585445358520035,ZNF25,4.908564492297145,ZBTB4,4.783491149058813,RILPL1,4.7260944778467024
16831,ZFHX3,GNAQ,7.114481333658138,TNRC6A,6.910594650844968,RERE,6.892604649420276,MKLN1,6.75125463822627,ZFAND3,6.747827971288234
16832,ZFHX4,GLI3,6.489114617466479,SLC4A4,6.051357916132316,VAV3,5.991391244716677,FGF7,5.162994512446355,TCEAL3,4.939404494739473
16833,ZFP1,ASNSD1,6.861764646977948,ATXN1L,6.064207917149954,ATMIN,5.8988712373896925,TCEAL5,5.7969278959831065,IRGQ,5.739531224770995
16834,ZFP14,PPP1R3E,6.857481313305402,ZNF821,6.632177962129502,ZC3H6,6.574781290917391,AASDH,6.333201271785819,GON4L,6.326347937909745
16835,ZFP2,DPY19L4,6.263811266290579,ZNF461,6.141307923255774,USP30,6.007667912672351,RNF31,5.945131241053185,MAB21L3,5.9185745722834024
16836,ZFP28,FBXO48,6.420581278705749,ZNF621,5.8714579018854,C4orf17,5.486814538090804,ZNF665,5.2683645207909775,BCDIN3D,5.248661185897268
16837,ZFP3,AGAP6,5.748097892116086,ATG4A,5.4928112052323685,ZNF101,5.440554534427312,PPP1R8,5.382301196480691,ZNF260,5.3291878589411255
16838,ZFP30,LRIG2,5.751524559054124,TRIM23,5.6007512137805175,MAML1,5.5596312105240795,DNAJC16,5.5459245427719335,NR2C2,5.5390712088958605
16839,ZFP36,FOSB,7.792961387389365,GADD45B,7.774971385964673,JUNB,7.7689747188231095,KLF6,7.762121384947036,DUSP2,7.742418050053327
16840,ZFP36L1,EGR1,7.7415613833188175,IFITM3,7.393754689108113,ZFP36,7.330361350754438,HSPB1,7.304661348719164,UBC,7.272108012807818
16841,ZFP36L2,BTG1,7.776684719433692,HLA-B,7.732138049239217,HLA-B,7.732138049239217,HLA-B,7.732138049239217,HLA-B,7.732138049239217
16842,ZFP37,ZNF526,6.508817952360189,MED22,6.0205179136899885,BCDIN3D,5.708691222328667,SLC35E2B,5.629021216019318,NR1I3,5.6076045476565906
16843,ZFP41,DNLZ,6.764961305978416,NUTM2B,6.1969912609988675,FOXH1,6.134454589379701,GOLGA8R,6.098474586530318,PARP16,6.056497916539371
16844,ZFP42,EFS,5.753237892523142,STX5,5.73524789109845,SCNN1D,5.413997865657528,FEM1A,5.408001198515965,ARMC5,5.388297863622254
16845,ZFP57,DALRD3,4.515354461157457,WRAP73,4.195817769185554,NICN1,3.7820477364176472,ADCK5,3.728934398878082,MSS51,2.9408010031296885
16846,ZFP62,DNAJA3,6.889177982482239,ZNF274,6.753824638429798,MRPL50,6.6981413006867045,RPP25L,6.632177962129502,BCDIN3D,6.606477960094229
16847,ZFP64,C2CD3,6.690431300076122,C2CD3,6.690431300076122,SLC25A22,6.525951287050371,SLC25A22,6.525951287050371,MECR,6.200417927936903
16848,ZFP69,FAM187B,5.834621232301508,CCDC142,5.808921230266234,ZNF121,5.748097892116086,KCTD10,5.72496789028434,LIG3,5.461971202790039
16849,ZFP69B,TIGD1,5.527934541347242,SETD4,5.423421199737129,C12orf50,5.414854532392038,HSDL1,5.172417846525955,TMEM185A,5.163851179180864
16850,ZFP82,ZNF625,6.676724632323977,COPS7B,6.156727924476938,POMGNT1,5.811491230469762,WDHD1,5.80292456312467,ZSCAN23,5.768657893744305
16851,ZFP90,C2CD3,6.857481313305402,KLHDC1,6.471124616041787,ELP3,6.262097932821561,FBXL20,6.132741255910683,AGK,6.126744588769119
16852,ZFP91,BROX,7.4502946935857155,RCC2,7.242124677099998,NPIPB5,7.183014672418868,HIPK1,7.073361330401701,TARDBP,7.031384660410754
16853,ZFP92,TEX38,6.328061271378763,NUTM2B,5.71554455620474,APOBEC3D,5.235811184879631,DACT3,5.20754118264083,FBXO39,5.158711178773809
16854,ZFPL1,TRAPPC4,7.289241347498001,BAD,7.226704675878834,MED11,7.207001340985124,TEN1,6.901171316765367,RELA,6.89774464982733
16855,ZFPM1,RNF187,7.100774665905993,UBE2M,6.836921311677183,HRAS,6.639031296005575,PAM16,6.5662146235723,CSNK1G2,6.3726079415732375
16856,ZFPM2,NLGN1,6.6638746313063395,XYLT1,6.601337959687174,NCAM2,6.570497957244845,STAG1,6.50710461889117,RYR2,6.503677951953134
16857,ZFR,PAFAH1B1,7.667888044151033,UBE2K,7.6396180419122315,UBXN4,7.622484707222049,SBNO1,7.600211372124813,PCM1,7.59335803824874
16858,ZFR2,NRXN2,6.400877943812039,NRXN2,6.400877943812039,ZER1,6.24239459792785,AACS,6.0205179136899885,LRSAM1,5.96055124227435
16859,ZFX,DPP8,6.861764646977948,NUDT4,6.669871298447903,METTL14,6.396594610139493,FAM76B,6.394881276670475,TADA2B,6.374321275042257
16860,ZFY,ALG11,5.473964537073167,SPAST,5.468824536666112,NFKBIB,5.195547848357702,LEMD3,5.135581176942063,KIN,5.052484503694679
16861,ZFYVE1,ATG13,6.608191293563247,ZRANB1,6.40944461115713,RBAK,6.299791269139962,AKAP8,6.291224601794871,HUS1,6.2775179340427245
16862,ZFYVE16,VPS13C,7.4160280242053505,TNKS,7.332074684223457,PCM1,7.320081349940328,EIF4G3,7.2943813479050545,RNF13,7.268681345869781
16863,ZFYVE19,UBL7,7.095634665498938,ARFRP1,6.924301318597113,PEX16,6.752967971695289,SLC25A1,6.710991301704342,MAN1B1,6.561074623165244
16864,ZFYVE21,HAGH,7.205288007516106,OAT,7.146178002834977,TMEM11,7.014251325720571,PHYHD1,6.991977990623334,COPS6,6.902027983499877
16865,ZFYVE26,PAN2,5.922001239221438,TRIM52,5.674424552948302,ZMIZ2,5.3694511954630535,ZNF736,5.358314527914436,WDR47,4.8143311515011415
16866,ZFYVE27,TMUB2,6.646741296616157,CCDC28A,6.559361289696227,ZNF335,6.5148146195017524,RSAD1,6.491684617670006,RHOT2,6.45827461502415
16867,ZFYVE28,RAP1GAP2,6.469411282572769,L2HGDH,5.958837908805331,OTUD7A,5.93999124064613,NRG2,5.893731236982638,GNAO1,5.807207896797216
16868,ZFYVE9,MICU3,6.233827930582759,MARK1,6.119034588158537,FOCAD,6.011951246344897,L2HGDH,5.970831243088459,ZNF483,5.947701241256712
16869,ZG16,KLK2,4.934264494332419,CLCA1,4.27805777569843,REP15,4.207811103468683,KLK3,4.191534435513009,KLK3,4.185537768371445
16870,ZG16B,BPIFB1,6.323777937706218,PIP,6.202131261405922,AZGP1,5.936564573708094,TMEM208,5.72582455701885,SEC11C,5.589614546231899
16871,ZGLP1,FKBP1B,6.080484585105627,RBPMS2,5.903154571062238,DEF8,5.80292456312467,RENBP,5.728394557222377,TBC1D3,5.718114556408268
16872,ZGPAT,CBX2,7.248978010976072,CTU1,7.237841343427453,FPGS,7.143608002631449,TBC1D10A,7.1247613344722485,DNLZ,7.096491332233447
16873,ZGRF1,NCAPD3,6.8609079802434385,NUP155,6.39059794299793,PRIM2,6.308357936485053,CENPO,6.265524599759598,MLH1,6.2441079313968695
16874,ZHX1,LYRM7,6.674154632120449,RNF6,6.50710461889117,RNF8,6.463414615431205,RBM28,6.370894608104219,TRIP11,6.340054605661892
16875,ZHX2,KANK1,6.401734610546548,ZNF638,6.167007925291048,LRCH3,5.840617899443072,ZBTB20,5.80378122985918,MAML2,5.772941227416851
16876,ZHX3,DTNA,6.998831324499407,ERCC6L2,6.027371247566061,ERC1,5.798641229452125,FAM171A1,5.6273078825503005,TAOK1,5.619597881939717
16877,ZIC1,ZIC2,5.777224561089397,EBF2,5.107311174703262,ZIC4,3.9962144200449283,FERMT2,3.913117746797544,ATP1A2,3.8779944106826703
16878,ZIC2,ZIC1,5.777224561089397,ZIC5,4.642141137864808,ZNF205,4.440824455255164,HOGA1,4.4211211203614535,ZIC4,4.2926211101850855
16879,ZIC3,FBXO48,6.005097912468824,FZR1,5.029354501862932,EPHB4,4.463097790352401,ZNF205,4.217234437548282,OR10H1,4.115291096141697
16880,ZIC4,ZIC5,4.887147823934417,CDKN2AIPNL,4.756077813554521,ZIC2,4.2926211101850855,ZIC1,3.9962144200449283,GLI2,3.8197410727360492
16881,ZIC5,ZIC4,4.887147823934417,ZIC2,4.642141137864808,ENO3,4.445964455662218,ZNF556,4.360297782211306,NPAP1,4.2095244369377
16882,ZIK1,CLPX,6.910594650844968,TRIAP1,6.512244619298225,TRIM52,5.739531224770995,MKRN2,5.708691222328667,TMEM222,5.692414554372994
16883,ZIM2,ZNF865,5.316337857923489,ZMYM1,4.60102113460837,DGCR8,4.507644460546875,PHF2,4.499077793201784,ZNF808,4.294334443654104
16884,ZIM3,C1orf146,6.105327920406391,ZNF556,5.760947893133724,NPIPA3,5.649581217647538,CHST5,5.620454548674227,LRRC37A,5.536501208692333
16885,ZKSCAN1,BPTF,7.569371369682483,FRYL,7.543671367647209,SETD2,7.422024691346914,TAOK1,7.371481354010876,PRRC2C,7.326934683816401
16886,ZKSCAN2,ZNF677,6.480547950121387,CCDC142,6.0967612530613,MBTPS2,6.078771251636608,CCDC184,6.071917917760536,LIN28A,5.940847907380639
16887,ZKSCAN3,HSDL1,5.983681244106095,NUP205,5.337754526286217,APOBEC3F,5.205827849171811,URB2,5.199831182030247,C3orf20,5.141577844083627
16888,ZKSCAN4,FBXO48,6.388027942794402,HSDL1,5.868887901681873,CCDC142,5.867174568212855,ACTR8,5.52964787481626,FOXJ2,5.415711199126547
16889,ZKSCAN5,TRIM4,5.968261242884932,POLR2J2,5.789217895372524,TRIM52,5.703551221921612,EXOSC10,5.691557887638485,FBXO48,5.67699455315183
16890,ZKSCAN7,FBXO48,6.8000846420932906,LIN28A,6.236397930786287,ZNF845,6.122461255096574,CCDC142,6.0068112459378415,BCDIN3D,5.969117909619441
16891,ZKSCAN8,NPIPB5,7.0570846624460275,ENTPD4,6.736691303739616,SMAD4,6.6912879668106315,ZNF264,6.608191293563247,ZNF445,6.554221289289171
16892,ZMAT1,AASDH,6.299791269139962,TRMT13,6.147304590397338,PIGN,5.83290789883249,EPC2,5.804637896593689,KIAA1328,5.763517893337251
16893,ZMAT2,NDUFA2,7.762978051681545,C9orf78,7.727854715566671,IK,7.698728046593361,NDUFB3,7.637904708443213,PFDN6,7.634478041505178
16894,ZMAT3,FAM199X,6.806937975969364,PTAR1,6.643314629678121,RNF11,6.189281260388285,ZBTB4,5.855181233929727,RAP2A,5.693271221107503
16895,ZMAT4,DENND5B,5.72496789028434,SYP,5.6341612164263735,UNC13C,5.564771210931134,GABRB3,5.475677870542186,TTC21B,5.427704533409674
16896,ZMAT5,LSM10,7.44601135991317,DEF8,7.315798016267784,MEA1,7.292668014436036,MRPL28,7.2189946752682514,ITPA,7.2129980081266885
16897,ZMIZ1,PREX1,6.77010130638547,FOSL2,6.703281301093759,NCOR2,6.547367955413099,SH2B3,6.519097953174297,RARA,6.326347937909745
16898,ZMIZ2,INPPL1,6.818074643517982,GAK,6.485687950528442,GTF2IRD2B,6.3726079415732375,ST3GAL2,6.268094599963124,MAP2K7,6.258671265883524
16899,ZMPSTE24,NCSTN,6.600481292952665,ALG5,6.498537951546079,MANEA,6.340054605661892,TRPV2,6.310071269954071,ALG8,6.192707927326322
16900,ZMYM1,FBXO48,7.102487999375011,RNF20,6.613331293970301,RNF214,6.585061291731501,METTL4,6.51738461970528,KATNA1,6.463414615431205
16901,ZMYM2,ATP8A1,7.697871379858852,RERE,7.6944447129208156,NF1,7.6738847112925965,TTC17,7.67045804435456,ARID4B,7.666174710682014
16902,ZMYM3,KLHL9,6.649311296819684,TAF8,6.501107951749606,ZNF677,6.496824618077061,PHF10,6.195277927529849,HDAC6,6.179001259574176
16903,ZMYM4,NCOA1,7.45543469399277,ZFAND3,7.3552046860552025,NKTR,7.273821346276836,TBCK,7.194151339967488,ERC1,7.128188001410285
16904,ZMYM5,GTF2B,6.777811306996053,SLU7,6.710991301704342,APTX,6.585061291731501,COQ10B,6.574781290917391,CLK4,6.565357956837791
16905,ZMYM6,SRGAP2,6.564501290103282,SRGAP2,6.5567912894927,PGGT1B,6.439427946864949,AGO4,6.361471274024619,ANGEL2,6.36061460729011
16906,ZMYND10,OSCP1,7.201861340578069,MORN5,7.061367996118573,RSPH9,7.057941329180537,LRRC46,7.0450913281629,SPAG6,6.896887983092821
16907,ZMYND11,TTC17,7.2669680124007625,CWC27,6.812934643110927,PURA,6.716131302111396,SETD2,6.688717966607104,CCDC7,6.494254617873533
16908,ZMYND12,C17orf50,6.456561281555132,STOML1,5.854324567195217,FBXO48,5.851754566991691,FTSJ1,5.818344564345835,PPP1R36,5.6812778868243745
16909,ZMYND15,DNAJC5B,5.944274574318676,RASA4,5.5322178750197875,SEMA6B,5.378017862808145,LILRA1,5.090177840013079,C8orf82,4.986521165137476
16910,ZMYND19,BOP1,5.737817891301977,THAP7,5.69584122131103,CDC34,5.476534537276695,TADA2B,5.4174245325955654,INTS1,5.381444529746182
16911,ZMYND8,RERE,7.607921372735394,RBM6,7.589931371310702,TNRC6B,7.568514702947974,TTC17,7.567658036213466,EIF4G3,7.5248246994880095
16912,ZNF10,ZNF540,5.68641788723143,ZNF302,5.5938978799044445,WDR35,5.584474545824844,TMEM175,5.562201210727607,TRO,5.0576245041017325
16913,ZNF100,NEK9,6.710991301704342,ZNF92,6.669871298447903,HSPBAP1,6.376034608511274,ZNF678,6.248391265069415,NUP155,6.167007925291048
16914,ZNF101,ADPRM,6.62532462825343,TTF1,6.5422279550060445,TTF1,6.525951287050371,PIK3CD,6.511387952563716,TRADD,6.456561281555132
16915,ZNF106,TMF1,7.497411363983717,TAOK1,7.115338000392647,CREBBP,7.07421799713621,HSPA4,7.037381327552318,CSDE1,7.021104659596645
16916,ZNF107,CHAMP1,6.422294612174767,ZNF92,6.349477939741492,ZNF669,6.322921270971709,NUP155,6.214981262423559,SENP1,6.146447923662829
16917,ZNF112,BCDIN3D,6.425721279112804,KLHL33,5.973401243291986,HEMK1,5.9725445765574765,ZNF461,5.963121242477877,ZKSCAN2,5.718971223142777
16918,ZNF114,GOLGA6L9,6.806081309234854,NPIPA3,6.639887962740084,XKR5,6.496824618077061,SALL4,6.3666112744316745,PASD1,6.3391979389273825
16919,ZNF117,ZNF445,6.7932313082172175,SP1,6.698997967421214,SP1,6.591914625607574,WDR5B,6.550794622351136,ZNF780A,6.19442126079534
16920,ZNF12,VCPIP1,6.610761293766774,ZNHIT2,6.518241286439788,SART3,6.479691283386878,CUL4B,6.387171276059893,LEMD2,6.383744609121857
16921,ZNF121,GNL3L,7.028814660207226,TXLNA,6.973131322464133,ZNF26,6.836921311677183,THAP5,6.8197879769870005,ZBED4,6.776097973527035
16922,ZNF124,TLR1,6.248391265069415,RELT,6.178144592839667,APAF1,5.911721238407329,SETDB1,5.844901233115618,RBM41,5.807207896797216
16923,ZNF131,BPTF,7.244694677303525,R3HDM2,7.23098800955138,KMT2A,6.896887983092821,SFSWAP,6.813791309845437,EPC1,6.812934643110927
16924,ZNF132,CCDC142,6.9354379861457325,LIN28A,5.703551221921612,KLHL33,5.572481211541716,ZNF324B,5.436271200754765,FBXO48,5.42170786626811
16925,ZNF133,ENTPD4,5.986251244309623,ZNF26,5.743814558443542,RBM41,5.650437884382047,TMEM161B,5.427704533409674,XPO4,5.406287865046947
16926,ZNF134,PRPF38A,6.946574653694351,GSTM2,6.735834637005106,MLST8,6.734977970270597,ZNF274,6.621041294580883,RIOK1,6.537087954598989
16927,ZNF135,CARF,6.872044647792056,ZNF426,6.3734646083077475,ZNF66,6.17471792590163,NVL,6.153301257538902,BCDIN3D,6.131884589176175
16928,ZNF136,UBIAD1,6.38974127626342,ZNF335,6.342624605865418,METTL4,6.330631271582291,KANSL2,6.304931269547017,ADPRM,6.205557928343959
16929,ZNF138,ORC4,6.775241306792526,CCDC66,6.473694616245314,SACS,6.201274594671413,KIAA0586,6.1490179238663565,RPRD1A,6.143021256724793
16930,ZNF14,CEP68,6.565357956837791,ZNF845,6.21412459568905,ZNF274,6.187567926919267,ITIH4,6.170434592229085,MAU2,6.133597922645192
16931,ZNF140,VCPKMT,6.151587924069884,TRIM4,5.899727904124202,GPATCH3,5.834621232301508,SNAP47,5.7421012249745225,TADA1,5.6881312207004475
16932,ZNF141,ZNF891,6.53623128786448,CTH,6.279231267511744,TRIM52,6.076201251433081,USP36,6.0333679147076245,PHF6,5.914291238610856
16933,ZNF142,TRIM52,6.265524599759598,KMT2B,6.171291258963594,HIF1AN,6.082197918574645,ZNF461,5.67699455315183,PARP12,5.489384538294331
16934,ZNF143,POLM,6.9354379861457325,CWC25,6.930297985738677,UTP6,6.758107972102343,DUSP12,6.716987968845905,LIPT1,6.6570212974302665
16935,ZNF146,GART,7.104201332844029,HDAC2,6.958567987977478,TEX10,6.665587964775358,DIMT1,6.611617960501283,METTL21A,6.535374621129971
16936,ZNF148,TAOK1,7.711578047610997,FAF1,7.692731379451797,NUCKS1,7.6327647080361585,MED13L,7.5993547053903026,KMT2E,7.596784705186775
16937,ZNF154,PRMT6,6.570497957244845,ZNF134,6.206414595078468,PLAG1,6.1627245916185025,ANKRD49,6.011094579610388,MIER3,5.961407909008859
16938,ZNF155,C2CD3,6.159297924680466,POLR3A,5.844901233115618,DCUN1D2,5.482531204418258,ZNF66,5.334327859348179,NIPA1,5.238381185083158
16939,ZNF157,DNLZ,6.048787915928789,ZNF114,5.84233123291209,CEACAM19,5.690701220903975,FAHD2B,5.594754546638953,LRRD1,5.461971202790039
16940,ZNF16,C19orf84,6.654451297226739,TMEM129,5.933994573504567,CRELD1,5.838047899239545,BCDIN3D,5.816631230876816,PEX11B,5.76437456007176
16941,ZNF160,TRIM52,6.4608446152276775,ZNF480,6.394881276670475,ZNF234,6.132741255910683,UBXN7,6.034224581442134,ZNF92,5.963121242477877
16942,ZNF165,MAFK,6.023944580628024,PIGA,5.593041213169935,CDR2L,5.507374539719023,BBS10,5.17755784693301,ZC3H4,4.798054483545468
16943,ZNF169,FBXO48,6.509674619094697,MMS19,6.265524599759598,C9orf85,6.202987928140431,NECAP1,5.654721218054592,ZNF766,5.387441196887745
16944,ZNF17,RANBP6,6.551651289085644,SHQ1,6.496824618077061,DNAJA3,6.2441079313968695,AKTIP,6.236397930786287,ZNF526,6.179857926308685
16945,ZNF174,MCEE,6.4745512829798235,ZNF526,5.996531245123733,CCDC142,5.962264575743368,ZNF527,5.886877903106565,UBQLN2,5.808064563531725
16946,ZNF175,FBXO48,6.127601255503628,FAN1,5.17755784693301,GAS2L1,5.125301176127953,LIN28A,5.073901172057406,KLLN,4.989091165341003
16947,ZNF177,NUTM2B,5.550207876444479,TAF13,5.455974535648475,SETD1A,5.328331192206616,ZNF285,5.3017745234368325,FAM209A,5.183554514074574
16948,ZNF18,ACD,6.639031296005575,UFSP2,6.61418796070481,UBIAD1,6.444567947272004,SLC39A13,6.143021256724793,CDK7,6.055641249804863
16949,ZNF180,CCDC142,7.326078017081892,SPRYD4,6.25353126547647,KAT7,6.130171255707156,ZNF461,5.971687909822968,XRCC1,5.880881235965
16950,ZNF181,CCDC142,7.252404677914107,ZNF426,6.4539912813516045,GEMIN6,6.384601275856365,FIGNL1,6.37003794136971,MON1A,6.222691263034141
16951,ZNF182,RGSL1,6.014521246548424,KAT7,6.003384578999806,GEMIN6,5.82262789801838,WDR3,5.80292456312467,DHX16,5.774654560885869
16952,ZNF184,CLK4,6.316924603830144,KIAA1143,6.103614586937373,CTPS1,5.732677890894922,RBM48,5.693271221107503,EXOSC9,5.630734549488337
16953,ZNF185,JOSD2,6.411157944626148,HK3,6.099331253264827,PLCD3,6.036794581645662,METTL22,5.9802545771680595,FYCO1,5.910007904938311
16954,ZNF189,SLC25A32,5.6478678841785195,ZNF26,5.497094538904913,POC1B,5.43284453381673,FGD1,5.294064522826251,SEMA4F,5.28464118874665
16955,ZNF19,ACOX3,5.59818121357699,DMPK,5.342037859958762,ZNF76,5.213537849782393,WDR35,5.179271180402028,FYCO1,5.066191171446824
16956,ZNF195,ALKBH2,7.0159646591895894,NME6,6.877184648199112,MCRS1,6.758107972102343,ZPR1,6.688717966607104,NUDCD1,6.6570212974302665
16957,ZNF197,TADA2A,6.207271261812976,ZNF84,6.081341251840136,PHF12,6.017091246751951,GTF2A1,5.954554575132786,ZNF569,5.729251223956886
16958,ZNF2,DNLZ,6.112181254282464,FAM86B2,6.09761791979581,TMOD4,5.997387911858241,STYX,5.836334565770526,ZNF611,5.83290789883249
16959,ZNF20,ZNF20,6.930297985738677,ZNF20,6.930297985738677,ZSCAN10,6.44885128094455,CHPF2,6.376891275245783,CHPF2,6.218407929361596
16960,ZNF200,ZNF526,6.688717966607104,C19orf84,6.447994614210041,XKR8,6.37003794136971,MLYCD,6.268951266697633,CCDC142,6.235541264051778
16961,ZNF202,ZNF526,6.643314629678121,DIMT1,6.2235479297686505,ZNF692,6.177287926105158,MAP3K12,6.041077915318207,DNLZ,5.920287905752421
16962,ZNF205,SGTA,7.189868006294942,FAM110D,6.61418796070481,RNASEH1,6.598767959483647,ZNF576,6.548224622147608,BOK,6.381174608918329
16963,ZNF207,HNRNPD,7.742418050053327,PHIP,7.722714715159617,UBE2D3,7.7210013816905985,CSNK1A1,7.7201447149560884,SF3B1,7.715004714549035
16964,ZNF208,RNMT,6.0547845830703535,CBFA2T2,5.727537890487868,FHOD3,5.41228453218851,MIPOL1,5.215251183251412,GOLGA8A,4.888004490668927
16965,ZNF211,KLHL9,6.557647956227209,PDK2,6.015377913282933,TMEM203,6.007667912672351,DNAJA3,5.83290789883249,NME6,5.784934561699979
16966,ZNF212,HSF2,6.080484585105627,TRMU,5.940847907380639,TAF1C,5.923714572690456,ZNF526,5.8851645696375465,KRBA2,5.824341231487399
16967,ZNF213,ZNF576,5.769514560478815,ZSCAN26,5.527077874612734,RFNG,5.506517872984514,CERS1,5.416567865861056,KHDC1,5.260654520180395
16968,ZNF214,ZNF527,5.6470112174440095,SPINK9,5.400291197905383,ZNF596,5.278644521605087,TSGA13,5.205827849171811,FAM120C,5.160424512242828
16969,ZNF215,MAB21L3,5.752381225788633,WNK3,5.406287865046947,AGAP6,5.330901192410144,RAD54B,5.231527851207085,MIXL1,4.953967829226129
16970,ZNF217,BAG5,6.5422279550060445,WEE1,6.2501045985384325,THUMPD1,6.175574592636139,ANKLE2,6.132741255910683,NFKBIZ,6.077914584902099
16971,ZNF219,KMT2B,6.436001279926913,EIF5AL1,6.302361269343489,KHSRP,6.1901379271227945,BCDIN3D,6.160154591414975,HSD11B1L,5.977684576964532
16972,ZNF22,ILF2,7.58307803743463,DHPS,7.580508037231102,DKC1,7.529964699895063,HNRNPR,7.522254699284482,SNRPD1,7.483704696231571
16973,ZNF221,CCDC142,6.388027942794402,C8orf89,5.703551221921612,ZNF765,5.644441217240483,LIN28A,5.550207876444479,TSSK3,5.499664539108441
16974,ZNF222,ZNF880,6.534517954395462,COQ10A,6.376891275245783,LRRC14,6.061637916946426,CHMP6,5.985394577575114,ALKBH2,5.94941457472573
16975,ZNF223,FBXO48,5.418281199330074,PYGM,5.340324526489744,SHISA4,5.309484524047415,ZNF414,5.182697847340066,DNAJA3,5.00194116635864
16976,ZNF224,TMUB2,6.762391305774889,TRAPPC2,6.72212796925296,MFSD8,6.7049946345627776,SNRNP48,6.445424614006513,ELMOD3,6.3734646083077475
16977,ZNF225,CCDC142,5.597324546842481,RTKN,5.506517872984514,CCDC142,5.359171194648944,DLAT,5.334327859348179,SPATA2,5.010507833703731
16978,ZNF226,RIPK3,6.79066130801369,THAP1,6.5216679533778255,TEX261,6.520811286643316,TMEM42,6.49768128481157,MAK16,6.4197246119712394
16979,ZNF227,SLC35E2B,6.485687950528442,DHX38,6.435144613192404,RAB33B,6.336627938723854,GTF3C4,6.2304012636447235,KAT7,6.123317921831084
16980,ZNF229,ZNF154,5.581904545621317,ZNF112,5.162137845711846,ZNF624,4.966817830243766,ARL10,4.876011156385799,WFIKKN1,4.790344482934886
16981,ZNF23,FBXO48,6.811221309641909,CTC1,6.6570212974302665,BCDIN3D,6.150731257335375,ZNF461,6.082197918574645,TRIM52,5.983681244106095
16982,ZNF230,ZNF230,6.961137988181006,ZNF230,6.961137988181006,TRMT2A,6.606477960094229,EIF2B1,6.395737943404984,EIF2B1,6.383744609121857
16983,ZNF232,ZNF526,7.233558009754907,DNAJA3,6.580777958058955,UCK1,6.5276646205193884,ZNF665,6.261241266087052,NT5C3B,6.158441257945957
16984,ZNF233,ZNF233,7.307231348922692,ZNF233,7.307231348922692,OSGEPL1,5.429417866878692,OSGEPL1,5.41228453218851,SMIM18,5.388297863622254
16985,ZNF234,FBXO48,6.690431300076122,MTO1,6.214981262423559,ZNF526,6.173004592432612,ZNF160,6.132741255910683,MIXL1,6.089907919185227
